,"ex-en,en-en","ls-sto,sto-li",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
296,0.722,0.221,0.594,0.423,0.419,0.28800000000000003,0.24600000000000002,0.26899999999999996,0.359,0.335,0.327
297,0.652,0.41100000000000003,0.563,0.474,0.478,0.203,0.183,0.201,0.43200000000000005,0.401,0.40299999999999997
298,0.634,0.35600000000000004,0.45799999999999996,0.335,0.336,0.222,0.192,0.205,0.22,0.213,0.213
299,0.6679999999999999,0.083,0.631,0.475,0.48200000000000004,0.276,0.25,0.263,0.306,0.314,0.316
300,0.706,0.166,0.281,0.237,0.242,0.132,0.11800000000000001,0.126,0.22,0.16,0.166
301,0.5489999999999999,0.52,0.332,0.37799999999999995,0.384,0.22699999999999998,0.21,0.21600000000000003,0.204,0.155,0.166
302,0.667,0.41100000000000003,0.425,0.349,0.34600000000000003,0.21,0.19399999999999998,0.19899999999999998,0.27399999999999997,0.258,0.253
303,0.7340000000000001,0.15,0.41700000000000004,0.39799999999999996,0.406,0.341,0.28,0.312,0.36,0.348,0.35
304,0.593,0.196,0.597,0.44799999999999995,0.451,0.336,0.306,0.312,0.39899999999999997,0.35600000000000004,0.354
305,0.495,0.428,0.682,0.635,0.636,0.225,0.205,0.213,0.37,0.341,0.34600000000000003
306,0.715,0.163,0.419,0.33899999999999997,0.345,0.255,0.235,0.23800000000000002,0.215,0.217,0.214
307,0.6779999999999999,0.225,0.461,0.37799999999999995,0.397,0.28600000000000003,0.272,0.281,0.275,0.256,0.273
308,0.725,0.14400000000000002,0.45799999999999996,0.426,0.434,0.25,0.23600000000000002,0.245,0.418,0.35100000000000003,0.35200000000000004
309,0.6409999999999999,0.254,0.47100000000000003,0.366,0.37200000000000005,0.32299999999999995,0.299,0.31,0.345,0.327,0.326
310,0.7240000000000001,0.294,0.599,0.486,0.491,0.276,0.24,0.254,0.384,0.38,0.374
311,0.672,0.254,0.519,0.466,0.469,0.33399999999999996,0.267,0.28800000000000003,0.355,0.327,0.331
312,0.72,0.182,0.42100000000000004,0.354,0.354,0.305,0.244,0.262,0.244,0.243,0.243
313,0.63,0.462,0.522,0.38,0.392,0.20199999999999999,0.16899999999999998,0.182,0.435,0.348,0.353
314,0.67,0.5429999999999999,0.46799999999999997,0.348,0.35100000000000003,0.191,0.168,0.17800000000000002,0.20600000000000002,0.21600000000000003,0.215
315,0.615,0.175,0.25,0.21,0.213,0.207,0.187,0.19899999999999998,0.13,0.11699999999999999,0.11900000000000001
316,0.569,0.5820000000000001,0.721,0.581,0.589,0.247,0.217,0.226,0.39,0.36200000000000004,0.358
317,0.6779999999999999,0.21100000000000002,0.541,0.431,0.43700000000000006,0.307,0.247,0.26899999999999996,0.33,0.313,0.315
318,0.617,0.21600000000000003,0.615,0.46399999999999997,0.466,0.316,0.259,0.28,0.299,0.27899999999999997,0.28
319,0.736,0.384,0.564,0.45399999999999996,0.455,0.23,0.217,0.22399999999999998,0.449,0.423,0.42100000000000004
320,0.68,0.25,0.597,0.48100000000000004,0.48100000000000004,0.222,0.217,0.217,0.364,0.35100000000000003,0.35100000000000003
321,0.639,0.14400000000000002,0.413,0.36700000000000005,0.369,0.335,0.265,0.282,0.22399999999999998,0.24100000000000002,0.24100000000000002
322,0.6940000000000001,0.35100000000000003,0.5329999999999999,0.442,0.442,0.223,0.20800000000000002,0.225,0.354,0.332,0.33299999999999996
323,0.69,0.254,0.524,0.382,0.39,0.276,0.276,0.282,0.21100000000000002,0.175,0.177
324,0.6859999999999999,0.153,0.512,0.38799999999999996,0.402,0.267,0.249,0.259,0.365,0.337,0.34299999999999997
325,0.723,0.14400000000000002,0.32,0.289,0.297,0.23600000000000002,0.212,0.22899999999999998,0.23800000000000002,0.22699999999999998,0.23199999999999998
326,0.5479999999999999,0.644,0.732,0.514,0.518,0.228,0.193,0.20199999999999999,0.5429999999999999,0.478,0.48
327,0.6629999999999999,0.335,0.304,0.262,0.261,0.201,0.175,0.188,0.217,0.18,0.184
328,0.561,0.49,0.43,0.36,0.364,0.222,0.205,0.214,0.248,0.237,0.239
329,0.631,0.35700000000000004,0.385,0.36200000000000004,0.365,0.226,0.20800000000000002,0.21899999999999997,0.255,0.265,0.267
330,0.679,0.361,0.5529999999999999,0.47200000000000003,0.479,0.221,0.20600000000000002,0.21600000000000003,0.315,0.298,0.301
331,0.6759999999999999,0.191,0.532,0.45399999999999996,0.456,0.29600000000000004,0.257,0.278,0.513,0.462,0.466
332,0.5920000000000001,0.6,0.377,0.35700000000000004,0.355,0.203,0.193,0.196,0.293,0.28800000000000003,0.28800000000000003
333,0.58,0.156,0.665,0.457,0.45899999999999996,0.27899999999999997,0.237,0.249,0.239,0.21600000000000003,0.22
334,0.7070000000000001,0.17,0.518,0.39799999999999996,0.40399999999999997,0.28800000000000003,0.24100000000000002,0.266,0.311,0.285,0.29
335,0.625,0.254,0.665,0.5489999999999999,0.555,0.312,0.247,0.258,0.39,0.37200000000000005,0.374
336,0.67,0.172,0.526,0.40399999999999997,0.40399999999999997,0.281,0.24600000000000002,0.256,0.28600000000000003,0.267,0.27
337,0.573,0.226,0.556,0.46799999999999997,0.469,0.298,0.27899999999999997,0.293,0.34,0.332,0.32799999999999996
338,0.547,0.16699999999999998,0.41,0.35,0.355,0.244,0.239,0.24,0.43799999999999994,0.429,0.42700000000000005
339,0.698,0.158,0.511,0.435,0.444,0.335,0.287,0.32,0.47,0.424,0.42700000000000005
340,0.6859999999999999,0.285,0.524,0.397,0.402,0.21100000000000002,0.195,0.203,0.26,0.244,0.243
341,0.657,0.24100000000000002,0.46799999999999997,0.348,0.35600000000000004,0.292,0.27,0.282,0.297,0.287,0.28800000000000003
342,0.662,0.289,0.522,0.467,0.465,0.244,0.22899999999999998,0.239,0.727,0.696,0.6940000000000001
343,0.759,0.127,0.369,0.36,0.364,0.273,0.239,0.259,0.271,0.268,0.267
344,0.708,0.124,0.39899999999999997,0.34600000000000003,0.34600000000000003,0.289,0.266,0.27699999999999997,0.282,0.276,0.27899999999999997
345,0.657,0.204,0.435,0.358,0.36700000000000005,0.302,0.28300000000000003,0.285,0.299,0.28600000000000003,0.285
346,0.62,0.245,0.473,0.313,0.312,0.29600000000000004,0.253,0.255,0.251,0.21,0.21
347,0.938,0.145,0.552,0.48700000000000004,0.504,0.33,0.315,0.32899999999999996,0.4,0.44,0.431
348,0.696,0.106,0.475,0.365,0.369,0.23600000000000002,0.218,0.235,0.524,0.462,0.461
349,0.67,0.203,0.506,0.413,0.414,0.25,0.23600000000000002,0.247,0.226,0.223,0.22399999999999998
350,0.608,0.415,0.616,0.518,0.53,0.242,0.214,0.22699999999999998,0.281,0.273,0.273
351,0.7759999999999999,0.2,0.526,0.374,0.376,0.255,0.259,0.261,0.35600000000000004,0.337,0.331
352,0.649,0.429,0.546,0.45799999999999996,0.45799999999999996,0.275,0.265,0.271,0.392,0.36,0.36
353,0.619,0.381,0.42,0.294,0.285,0.239,0.23399999999999999,0.239,0.35600000000000004,0.305,0.306
354,0.6990000000000001,0.325,0.503,0.447,0.449,0.24,0.22,0.23199999999999998,0.34600000000000003,0.317,0.315
355,0.627,0.48200000000000004,0.44,0.39,0.39,0.24,0.23600000000000002,0.235,0.271,0.264,0.264
356,0.546,0.767,0.509,0.39799999999999996,0.406,0.22,0.19699999999999998,0.20600000000000002,0.28,0.267,0.26899999999999996
357,0.649,0.627,0.564,0.48200000000000004,0.483,0.19399999999999998,0.182,0.18100000000000002,0.583,0.506,0.51
358,0.688,0.426,0.451,0.332,0.335,0.20600000000000002,0.19699999999999998,0.204,0.196,0.207,0.205
359,0.715,0.213,0.48100000000000004,0.445,0.447,0.3,0.228,0.244,0.452,0.4,0.395
360,0.6859999999999999,0.17,0.428,0.359,0.368,0.295,0.24600000000000002,0.27699999999999997,0.27399999999999997,0.273,0.276
361,0.723,0.289,0.499,0.43,0.429,0.40299999999999997,0.275,0.293,0.298,0.305,0.306
