,n-sto,ps-pi1,ps-pi2,or-pi1,or-pi2,sn-c,sn-sto,sto-li,cph-cph,sbal-ls1,sbal-ls2,tn-n,tn-gn,n-gn,sn-gn,zy-zy,go-go,en-en,ex-ex,n-sn,al-al,ch-ch,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
85,0.348,0.052,0.052,0.146,0.147,0.065,0.13,0.057,0.081,0.094,0.091,0.162,0.761,0.599,0.381,0.648,0.47,0.202,0.445,0.219,0.17,0.292,0.901,0.534,0.454,0.599,0.43,0.776,0.198,0.451,0.517,0.524,0.518,0.198,0.229,0.233,0.477,0.427,0.427
86,0.315,0.052,0.056,0.114,0.125,0.073,0.122,0.072,0.072,0.07,0.077,0.272,0.788,0.517,0.325,0.615,0.416,0.179,0.401,0.193,0.143,0.244,0.82,0.49,0.446,0.564,0.535,0.741,0.179,0.397,0.51,0.464,0.459,0.206,0.199,0.203,0.562,0.539,0.534
87,0.355,0.051,0.041,0.15,0.126,0.061,0.116,0.047,0.057,0.098,0.102,0.228,0.768,0.541,0.305,0.64,0.423,0.171,0.4,0.24,0.16,0.24,0.824,0.444,0.427,0.749,0.359,0.667,0.152,0.375,0.743,0.591,0.59,0.311,0.316,0.318,0.522,0.5,0.496
88,0.375,0.052,0.052,0.159,0.144,0.091,0.144,0.057,0.057,0.109,0.109,0.23,0.762,0.532,0.305,0.648,0.409,0.173,0.389,0.232,0.159,0.217,0.8,0.401,0.445,0.746,0.403,0.685,0.198,0.335,0.549,0.383,0.385,0.186,0.19,0.188,0.278,0.245,0.243
89,0.366,0.062,0.062,0.165,0.163,0.078,0.145,0.059,0.067,0.108,0.1,0.173,0.78,0.607,0.386,0.626,0.443,0.183,0.424,0.221,0.154,0.279,0.945,0.544,0.432,0.683,0.496,0.697,0.195,0.446,0.44,0.409,0.405,0.238,0.218,0.223,0.521,0.498,0.501
90,0.352,0.055,0.055,0.154,0.154,0.077,0.138,0.061,0.063,0.097,0.103,0.199,0.765,0.566,0.352,0.644,0.475,0.2,0.413,0.215,0.168,0.26,0.857,0.453,0.484,0.46,0.598,0.781,0.198,0.404,0.743,0.553,0.552,0.209,0.194,0.197,0.403,0.345,0.346
91,0.338,0.067,0.063,0.152,0.157,0.073,0.112,0.045,0.07,0.095,0.093,0.184,0.743,0.566,0.34,0.669,0.446,0.195,0.45,0.226,0.17,0.282,0.825,0.511,0.433,0.641,0.52,0.752,0.167,0.422,0.364,0.356,0.359,0.238,0.247,0.249,0.275,0.224,0.227
92,0.332,0.055,0.046,0.164,0.116,0.082,0.092,0.052,0.049,0.077,0.083,0.292,0.814,0.529,0.293,0.58,0.388,0.117,0.293,0.24,0.13,0.183,0.889,0.518,0.399,0.915,0.472,0.542,0.141,0.316,0.714,0.616,0.615,0.387,0.349,0.351,0.806,0.79,0.782
93,0.325,0.064,0.064,0.123,0.122,0.065,0.098,0.065,0.089,0.084,0.088,0.244,0.773,0.529,0.301,0.635,0.464,0.187,0.447,0.228,0.171,0.293,0.812,0.438,0.418,0.695,0.492,0.75,0.125,0.461,0.453,0.471,0.471,0.198,0.245,0.253,0.527,0.486,0.482
94,0.353,0.044,0.039,0.153,0.142,0.088,0.147,0.055,0.06,0.091,0.086,0.229,0.791,0.562,0.363,0.612,0.409,0.153,0.36,0.209,0.159,0.235,0.895,0.531,0.425,0.817,0.332,0.761,0.278,0.384,0.748,0.631,0.632,0.228,0.227,0.226,0.652,0.606,0.606
95,0.364,0.05,0.054,0.16,0.161,0.07,0.14,0.056,0.063,0.104,0.103,0.188,0.775,0.587,0.363,0.632,0.451,0.196,0.413,0.225,0.154,0.245,0.905,0.494,0.475,0.541,0.491,0.684,0.198,0.388,0.541,0.47,0.473,0.247,0.219,0.221,0.377,0.344,0.342
96,0.352,0.055,0.055,0.154,0.154,0.077,0.138,0.061,0.063,0.097,0.103,0.199,0.765,0.566,0.352,0.644,0.475,0.2,0.413,0.215,0.168,0.26,0.857,0.453,0.484,0.46,0.598,0.781,0.198,0.404,0.743,0.553,0.552,0.209,0.194,0.197,0.403,0.345,0.346
97,0.327,0.042,0.042,0.152,0.14,0.074,0.074,0.058,0.058,0.074,0.099,0.221,0.747,0.526,0.272,0.665,0.467,0.186,0.408,0.256,0.175,0.257,0.771,0.426,0.456,0.688,0.328,0.684,0.041,0.386,0.828,0.606,0.608,0.302,0.336,0.341,0.684,0.491,0.492
98,0.348,0.067,0.062,0.158,0.158,0.071,0.126,0.056,0.071,0.106,0.105,0.197,0.774,0.577,0.355,0.634,0.459,0.205,0.427,0.222,0.151,0.268,0.887,0.499,0.48,0.541,0.581,0.68,0.138,0.423,0.423,0.485,0.488,0.262,0.27,0.278,0.371,0.334,0.332
99,0.313,0.046,0.053,0.131,0.131,0.086,0.123,0.057,0.05,0.086,0.085,0.287,0.821,0.534,0.346,0.57,0.375,0.148,0.337,0.19,0.132,0.223,0.913,0.597,0.439,0.561,0.596,0.695,0.17,0.391,0.603,0.473,0.476,0.258,0.242,0.246,0.346,0.346,0.345
100,0.338,0.055,0.035,0.161,0.134,0.093,0.128,0.056,0.043,0.099,0.084,0.231,0.795,0.566,0.364,0.607,0.423,0.128,0.309,0.213,0.136,0.198,0.908,0.565,0.414,0.875,0.402,0.638,0.173,0.326,0.711,0.597,0.597,0.3,0.246,0.248,0.582,0.468,0.471
101,0.355,0.045,0.045,0.143,0.128,0.057,0.128,0.057,0.057,0.108,0.108,0.242,0.768,0.527,0.3,0.64,0.427,0.157,0.398,0.228,0.157,0.256,0.802,0.405,0.394,0.726,0.395,0.689,0.149,0.4,0.78,0.688,0.684,0.193,0.208,0.209,0.322,0.312,0.312
102,0.356,0.043,0.049,0.154,0.154,0.064,0.133,0.064,0.064,0.107,0.107,0.222,0.796,0.574,0.351,0.606,0.419,0.197,0.399,0.223,0.16,0.235,0.923,0.52,0.494,0.513,0.455,0.717,0.136,0.388,0.647,0.498,0.501,0.223,0.256,0.258,0.574,0.484,0.486
103,0.338,0.037,0.046,0.14,0.164,0.066,0.11,0.068,0.066,0.082,0.086,0.242,0.776,0.536,0.318,0.631,0.413,0.147,0.36,0.228,0.155,0.235,0.827,0.516,0.408,0.599,0.472,0.68,0.131,0.372,0.759,0.636,0.636,0.213,0.223,0.225,0.422,0.407,0.407
104,0.35,0.062,0.055,0.131,0.142,0.066,0.131,0.066,0.076,0.083,0.088,0.218,0.765,0.547,0.329,0.644,0.459,0.197,0.449,0.218,0.164,0.295,0.827,0.431,0.439,0.609,0.487,0.752,0.198,0.458,0.435,0.403,0.405,0.208,0.224,0.228,0.439,0.424,0.424
105,0.291,0.058,0.058,0.115,0.106,0.045,0.081,0.049,0.068,0.075,0.077,0.334,0.786,0.452,0.242,0.619,0.389,0.192,0.44,0.21,0.142,0.278,0.712,0.416,0.436,0.688,0.439,0.676,0.077,0.449,0.429,0.469,0.471,0.297,0.306,0.309,0.332,0.355,0.347
106,0.329,0.044,0.049,0.126,0.141,0.08,0.156,0.064,0.08,0.105,0.105,0.219,0.814,0.596,0.423,0.581,0.441,0.188,0.409,0.174,0.172,0.314,1.0,0.605,0.46,0.606,0.408,0.989,0.242,0.54,0.575,0.481,0.483,0.186,0.178,0.178,0.316,0.267,0.269
107,0.321,0.057,0.039,0.131,0.114,0.062,0.118,0.055,0.044,0.087,0.08,0.275,0.781,0.511,0.309,0.625,0.399,0.152,0.347,0.207,0.138,0.227,0.797,0.481,0.438,0.75,0.421,0.667,0.18,0.363,0.542,0.581,0.576,0.224,0.237,0.241,0.498,0.48,0.482
108,0.352,0.055,0.055,0.154,0.154,0.077,0.138,0.061,0.063,0.097,0.103,0.199,0.765,0.566,0.352,0.644,0.475,0.2,0.413,0.215,0.168,0.26,0.857,0.453,0.484,0.46,0.598,0.781,0.198,0.404,0.743,0.553,0.552,0.209,0.194,0.197,0.403,0.345,0.346
109,0.352,0.055,0.055,0.154,0.154,0.077,0.138,0.061,0.063,0.097,0.103,0.199,0.765,0.566,0.352,0.644,0.475,0.2,0.413,0.215,0.168,0.26,0.857,0.453,0.484,0.46,0.598,0.781,0.198,0.404,0.743,0.553,0.552,0.209,0.194,0.197,0.403,0.345,0.346
110,0.345,0.063,0.067,0.13,0.136,0.087,0.125,0.063,0.078,0.08,0.08,0.172,0.746,0.574,0.355,0.666,0.486,0.177,0.434,0.221,0.167,0.271,0.84,0.473,0.408,0.678,0.542,0.756,0.214,0.407,0.405,0.424,0.427,0.201,0.208,0.211,0.469,0.444,0.445
111,0.346,0.056,0.056,0.137,0.137,0.064,0.116,0.067,0.079,0.091,0.09,0.21,0.78,0.57,0.341,0.626,0.445,0.201,0.445,0.23,0.178,0.285,0.888,0.503,0.452,0.607,0.459,0.774,0.148,0.455,0.515,0.468,0.469,0.213,0.23,0.23,0.458,0.392,0.395
112,0.367,0.041,0.06,0.135,0.153,0.094,0.106,0.044,0.046,0.105,0.092,0.234,0.765,0.534,0.277,0.644,0.419,0.132,0.381,0.263,0.161,0.205,0.808,0.408,0.346,0.78,0.49,0.612,0.149,0.318,0.617,0.528,0.529,0.371,0.307,0.306,0.317,0.308,0.31
113,0.33,0.067,0.063,0.142,0.13,0.067,0.107,0.06,0.072,0.091,0.091,0.238,0.758,0.527,0.304,0.652,0.431,0.164,0.424,0.224,0.183,0.286,0.788,0.459,0.387,0.841,0.471,0.817,0.145,0.439,0.346,0.388,0.389,0.204,0.232,0.233,0.536,0.455,0.458
114,0.332,0.059,0.057,0.141,0.144,0.066,0.111,0.055,0.083,0.087,0.088,0.207,0.769,0.562,0.34,0.639,0.476,0.191,0.429,0.221,0.169,0.296,0.857,0.483,0.445,0.623,0.487,0.765,0.169,0.463,0.437,0.382,0.375,0.187,0.2,0.205,0.384,0.332,0.333
115,0.337,0.049,0.052,0.127,0.117,0.073,0.112,0.062,0.056,0.077,0.08,0.292,0.806,0.521,0.3,0.592,0.362,0.133,0.312,0.225,0.14,0.21,0.858,0.522,0.426,0.579,0.656,0.622,0.179,0.355,0.363,0.44,0.438,0.226,0.232,0.239,0.404,0.358,0.357
116,0.361,0.059,0.062,0.149,0.155,0.072,0.118,0.067,0.077,0.09,0.09,0.191,0.778,0.587,0.345,0.628,0.469,0.186,0.428,0.242,0.155,0.252,0.911,0.484,0.435,0.64,0.508,0.64,0.136,0.401,0.423,0.413,0.411,0.211,0.234,0.236,0.448,0.368,0.369
117,0.339,0.042,0.052,0.157,0.162,0.084,0.139,0.048,0.059,0.088,0.099,0.266,0.805,0.543,0.343,0.593,0.408,0.143,0.354,0.2,0.129,0.223,0.893,0.502,0.404,0.664,0.495,0.645,0.244,0.376,0.556,0.445,0.448,0.234,0.238,0.24,0.41,0.416,0.418
118,0.39,0.055,0.048,0.181,0.171,0.078,0.152,0.067,0.048,0.102,0.106,0.171,0.771,0.601,0.363,0.637,0.428,0.2,0.438,0.238,0.162,0.229,0.919,0.493,0.457,0.62,0.415,0.681,0.198,0.359,0.719,0.486,0.489,0.241,0.238,0.246,0.384,0.38,0.381
119,0.361,0.056,0.057,0.149,0.158,0.071,0.134,0.071,0.079,0.081,0.085,0.188,0.778,0.59,0.362,0.628,0.448,0.197,0.44,0.228,0.181,0.306,0.915,0.511,0.448,0.599,0.479,0.794,0.198,0.487,0.609,0.514,0.514,0.164,0.192,0.195,0.493,0.428,0.429
120,0.369,0.067,0.066,0.159,0.158,0.078,0.157,0.043,0.072,0.083,0.093,0.206,0.773,0.569,0.358,0.634,0.463,0.172,0.402,0.212,0.157,0.281,0.874,0.432,0.428,0.634,0.61,0.741,0.396,0.443,0.34,0.363,0.363,0.163,0.171,0.171,0.421,0.42,0.419
121,0.297,0.038,0.042,0.125,0.126,0.073,0.125,0.046,0.059,0.091,0.083,0.277,0.79,0.514,0.343,0.613,0.422,0.158,0.336,0.172,0.158,0.25,0.817,0.517,0.47,0.582,0.435,0.919,0.254,0.408,0.61,0.457,0.456,0.201,0.2,0.201,0.398,0.311,0.311
122,0.335,0.046,0.042,0.151,0.146,0.081,0.138,0.046,0.046,0.089,0.085,0.262,0.807,0.545,0.348,0.59,0.401,0.157,0.328,0.197,0.118,0.19,0.901,0.524,0.479,0.586,0.478,0.599,0.284,0.322,0.73,0.546,0.548,0.256,0.238,0.243,0.555,0.602,0.599
123,0.368,0.05,0.05,0.124,0.123,0.072,0.124,0.053,0.053,0.094,0.102,0.245,0.789,0.544,0.302,0.615,0.406,0.14,0.351,0.246,0.14,0.193,0.863,0.441,0.399,0.879,0.407,0.569,0.198,0.314,0.616,0.522,0.529,0.273,0.292,0.29,0.362,0.332,0.333
124,0.367,0.066,0.055,0.15,0.142,0.066,0.15,0.066,0.094,0.081,0.089,0.169,0.76,0.591,0.375,0.65,0.435,0.188,0.433,0.218,0.188,0.32,0.886,0.517,0.434,0.702,0.458,0.862,0.282,0.492,0.534,0.438,0.438,0.161,0.197,0.193,0.453,0.399,0.399
125,0.352,0.055,0.055,0.154,0.154,0.077,0.138,0.061,0.063,0.097,0.103,0.199,0.765,0.566,0.352,0.644,0.475,0.2,0.413,0.215,0.168,0.26,0.857,0.453,0.484,0.46,0.598,0.781,0.198,0.404,0.743,0.553,0.552,0.209,0.194,0.197,0.403,0.345,0.346
126,0.366,0.057,0.057,0.17,0.17,0.072,0.143,0.045,0.072,0.113,0.108,0.178,0.759,0.58,0.357,0.651,0.455,0.205,0.42,0.223,0.17,0.242,0.868,0.47,0.488,0.522,0.533,0.762,0.198,0.372,0.717,0.526,0.534,0.262,0.267,0.271,0.364,0.363,0.362
127,0.424,0.044,0.048,0.152,0.152,0.068,0.144,0.069,0.091,0.086,0.082,0.144,0.765,0.621,0.341,0.645,0.463,0.189,0.432,0.28,0.189,0.31,0.939,0.425,0.438,0.683,0.357,0.675,0.261,0.481,0.585,0.594,0.592,0.217,0.22,0.219,0.405,0.378,0.378
128,0.335,0.046,0.042,0.151,0.146,0.081,0.138,0.046,0.046,0.089,0.085,0.262,0.807,0.545,0.348,0.59,0.401,0.157,0.328,0.197,0.118,0.19,0.901,0.524,0.479,0.586,0.478,0.599,0.284,0.322,0.73,0.546,0.548,0.256,0.238,0.243,0.555,0.602,0.599
129,0.41,0.052,0.052,0.177,0.169,0.065,0.177,0.064,0.065,0.097,0.097,0.177,0.765,0.588,0.355,0.644,0.419,0.169,0.378,0.233,0.161,0.217,0.89,0.427,0.447,0.58,0.531,0.691,0.3,0.337,0.62,0.528,0.529,0.234,0.234,0.236,0.452,0.43,0.432
130,0.304,0.063,0.065,0.125,0.13,0.07,0.104,0.042,0.082,0.082,0.07,0.212,0.714,0.503,0.303,0.7,0.493,0.213,0.494,0.2,0.165,0.295,0.701,0.404,0.431,0.676,0.444,0.825,0.227,0.421,0.395,0.368,0.366,0.205,0.206,0.206,0.303,0.286,0.287
131,0.343,0.073,0.066,0.138,0.137,0.06,0.118,0.059,0.059,0.101,0.101,0.269,0.779,0.511,0.289,0.627,0.387,0.162,0.406,0.225,0.147,0.245,0.794,0.444,0.399,0.827,0.519,0.653,0.118,0.391,0.39,0.464,0.461,0.277,0.275,0.291,0.398,0.393,0.396
132,0.314,0.057,0.057,0.138,0.142,0.065,0.115,0.05,0.077,0.084,0.084,0.226,0.778,0.552,0.353,0.628,0.452,0.188,0.422,0.199,0.161,0.28,0.857,0.527,0.445,0.633,0.479,0.809,0.198,0.446,0.442,0.477,0.477,0.206,0.241,0.245,0.462,0.428,0.429
133,0.354,0.063,0.057,0.143,0.144,0.072,0.127,0.059,0.08,0.096,0.092,0.181,0.768,0.586,0.359,0.641,0.468,0.194,0.439,0.228,0.169,0.291,0.891,0.496,0.442,0.629,0.492,0.741,0.185,0.454,0.464,0.435,0.431,0.192,0.208,0.212,0.417,0.368,0.368
134,0.344,0.057,0.061,0.14,0.145,0.076,0.116,0.059,0.086,0.095,0.093,0.168,0.753,0.585,0.357,0.658,0.496,0.201,0.453,0.228,0.185,0.298,0.866,0.486,0.444,0.627,0.468,0.811,0.158,0.453,0.483,0.436,0.429,0.188,0.21,0.214,0.534,0.476,0.472
135,0.369,0.055,0.058,0.155,0.159,0.073,0.155,0.069,0.073,0.09,0.094,0.202,0.786,0.584,0.369,0.619,0.447,0.193,0.421,0.215,0.172,0.266,0.919,0.481,0.458,0.58,0.504,0.8,0.235,0.43,0.475,0.422,0.416,0.194,0.195,0.198,0.447,0.368,0.367
136,0.354,0.044,0.046,0.125,0.139,0.079,0.135,0.033,0.042,0.108,0.108,0.27,0.795,0.528,0.312,0.607,0.395,0.167,0.356,0.218,0.125,0.209,0.848,0.458,0.469,0.503,0.536,0.573,0.258,0.344,0.715,0.531,0.534,0.318,0.282,0.286,0.249,0.275,0.272
