,n-sto,ps-pi1,ps-pi2,or-pi1,or-pi2,sn-c,sn-sto,sto-li,cph-cph,sbal-ls1,sbal-ls2,tn-n,tn-gn,n-gn,sn-gn,zy-zy,go-go,en-en,ex-ex,n-sn,al-al,ch-ch,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
85,0.319,0.058,0.058,0.145,0.14,0.058,0.082,0.025,0.058,0.076,0.078,0.237,0.769,0.532,0.295,0.64,0.475,0.184,0.406,0.237,0.131,0.232,0.778,0.448,0.453,0.574,0.518,0.553,0.161,0.362,0.522,0.478,0.482,0.422,0.38,0.39,0.491,0.497,0.495
86,0.339,0.052,0.052,0.127,0.133,0.055,0.12,0.027,0.08,0.067,0.059,0.239,0.778,0.539,0.32,0.628,0.456,0.16,0.353,0.22,0.126,0.273,0.803,0.439,0.453,0.548,0.559,0.573,0.454,0.435,0.503,0.435,0.44,0.256,0.222,0.229,0.393,0.374,0.373
87,0.327,0.057,0.057,0.145,0.145,0.065,0.095,0.023,0.073,0.081,0.085,0.211,0.763,0.552,0.32,0.647,0.538,0.196,0.421,0.233,0.123,0.247,0.799,0.42,0.466,0.524,0.523,0.528,0.161,0.382,0.544,0.499,0.493,0.416,0.37,0.382,0.376,0.37,0.369
88,0.304,0.046,0.047,0.123,0.114,0.047,0.088,0.033,0.077,0.065,0.058,0.289,0.799,0.512,0.295,0.602,0.446,0.163,0.366,0.218,0.122,0.276,0.796,0.466,0.445,0.601,0.447,0.56,0.249,0.458,0.594,0.53,0.532,0.276,0.265,0.269,0.409,0.387,0.388
89,0.308,0.044,0.058,0.089,0.094,0.032,0.044,0.039,0.072,0.075,0.054,0.248,0.738,0.493,0.227,0.675,0.471,0.194,0.438,0.267,0.155,0.272,0.684,0.393,0.443,0.588,0.421,0.581,0.052,0.403,0.514,0.492,0.498,0.289,0.267,0.273,0.297,0.307,0.306
90,0.346,0.068,0.055,0.13,0.13,0.052,0.096,0.035,0.078,0.077,0.077,0.19,0.761,0.571,0.32,0.649,0.51,0.19,0.415,0.251,0.121,0.269,0.824,0.441,0.458,0.566,0.539,0.482,0.211,0.414,0.572,0.516,0.519,0.374,0.317,0.32,0.459,0.435,0.43
91,0.349,0.058,0.058,0.136,0.137,0.054,0.101,0.034,0.072,0.069,0.069,0.173,0.743,0.572,0.323,0.669,0.501,0.187,0.415,0.248,0.129,0.273,0.801,0.443,0.451,0.575,0.509,0.52,0.267,0.408,0.5,0.467,0.48,0.309,0.278,0.287,0.464,0.458,0.455
92,0.359,0.047,0.042,0.133,0.133,0.089,0.107,0.03,0.066,0.084,0.105,0.231,0.807,0.58,0.332,0.591,0.399,0.133,0.292,0.253,0.128,0.173,0.919,0.566,0.455,0.61,0.517,0.506,0.235,0.293,0.79,0.664,0.672,0.449,0.4,0.403,0.537,0.502,0.502
93,0.294,0.049,0.051,0.132,0.126,0.04,0.052,0.027,0.08,0.07,0.058,0.221,0.728,0.507,0.264,0.686,0.488,0.179,0.396,0.244,0.137,0.301,0.692,0.436,0.452,0.564,0.467,0.561,0.075,0.439,0.588,0.514,0.523,0.393,0.372,0.378,0.457,0.45,0.451
94,0.367,0.051,0.046,0.17,0.162,0.057,0.127,0.031,0.076,0.076,0.071,0.195,0.779,0.584,0.344,0.627,0.503,0.184,0.395,0.24,0.121,0.274,0.872,0.431,0.466,0.553,0.449,0.504,0.385,0.437,0.579,0.531,0.535,0.28,0.246,0.253,0.445,0.436,0.434
95,0.344,0.054,0.057,0.136,0.134,0.052,0.09,0.036,0.063,0.082,0.079,0.183,0.747,0.564,0.311,0.665,0.5,0.183,0.402,0.254,0.121,0.232,0.794,0.44,0.455,0.551,0.519,0.476,0.126,0.349,0.512,0.483,0.49,0.377,0.317,0.328,0.46,0.454,0.451
96,0.337,0.063,0.063,0.145,0.124,0.072,0.089,0.039,0.07,0.088,0.072,0.193,0.758,0.566,0.318,0.653,0.546,0.194,0.407,0.248,0.107,0.251,0.812,0.419,0.477,0.52,0.589,0.431,0.151,0.384,0.624,0.578,0.58,0.421,0.358,0.362,0.555,0.539,0.538
97,0.342,0.051,0.051,0.104,0.101,0.044,0.094,0.04,0.065,0.075,0.073,0.194,0.742,0.55,0.303,0.671,0.511,0.185,0.397,0.247,0.117,0.234,0.768,0.407,0.466,0.53,0.49,0.474,0.155,0.349,0.645,0.52,0.52,0.381,0.31,0.317,0.59,0.591,0.586
98,0.37,0.048,0.048,0.119,0.119,0.053,0.145,0.04,0.066,0.071,0.071,0.225,0.793,0.569,0.344,0.609,0.424,0.186,0.37,0.225,0.12,0.238,0.875,0.467,0.503,0.471,0.516,0.533,0.39,0.391,0.609,0.565,0.561,0.296,0.269,0.277,0.521,0.521,0.522
99,0.319,0.046,0.046,0.115,0.114,0.077,0.09,0.025,0.065,0.074,0.068,0.165,0.725,0.56,0.331,0.689,0.538,0.203,0.419,0.23,0.127,0.254,0.761,0.448,0.484,0.53,0.404,0.552,0.168,0.369,0.658,0.579,0.582,0.4,0.35,0.354,0.457,0.437,0.438
100,0.336,0.045,0.032,0.117,0.116,0.068,0.085,0.031,0.062,0.072,0.083,0.237,0.773,0.537,0.288,0.634,0.415,0.161,0.352,0.252,0.13,0.206,0.793,0.487,0.457,0.627,0.36,0.516,0.168,0.325,0.689,0.625,0.628,0.383,0.348,0.354,0.506,0.497,0.499
101,0.351,0.034,0.039,0.119,0.124,0.082,0.151,0.041,0.063,0.071,0.054,0.253,0.795,0.547,0.351,0.607,0.377,0.119,0.289,0.207,0.116,0.218,0.844,0.531,0.412,0.523,0.553,0.56,0.426,0.359,0.574,0.511,0.513,0.226,0.212,0.21,0.414,0.361,0.361
102,0.367,0.07,0.07,0.14,0.14,0.066,0.125,0.037,0.056,0.096,0.101,0.195,0.786,0.592,0.349,0.618,0.453,0.191,0.434,0.243,0.133,0.223,0.897,0.494,0.44,0.598,0.579,0.547,0.186,0.361,0.325,0.315,0.314,0.278,0.232,0.245,0.307,0.306,0.307
103,0.352,0.049,0.047,0.132,0.134,0.055,0.11,0.045,0.088,0.074,0.079,0.198,0.77,0.572,0.331,0.638,0.473,0.176,0.396,0.242,0.143,0.308,0.84,0.467,0.444,0.599,0.429,0.591,0.246,0.483,0.551,0.472,0.475,0.248,0.248,0.255,0.52,0.516,0.514
104,0.35,0.059,0.05,0.126,0.142,0.062,0.085,0.042,0.056,0.079,0.057,0.236,0.768,0.533,0.268,0.64,0.432,0.167,0.404,0.266,0.139,0.195,0.78,0.424,0.413,0.632,0.487,0.523,0.168,0.305,0.489,0.455,0.455,0.413,0.378,0.381,0.347,0.323,0.322
105,0.329,0.052,0.061,0.124,0.122,0.061,0.098,0.027,0.061,0.069,0.062,0.268,0.793,0.526,0.296,0.61,0.406,0.147,0.33,0.231,0.11,0.207,0.807,0.488,0.445,0.545,0.665,0.476,0.305,0.339,0.51,0.465,0.472,0.425,0.364,0.373,0.506,0.508,0.503
106,0.346,0.055,0.05,0.134,0.129,0.051,0.103,0.038,0.083,0.068,0.057,0.192,0.762,0.57,0.326,0.648,0.483,0.18,0.404,0.244,0.135,0.289,0.824,0.464,0.446,0.586,0.469,0.553,0.283,0.446,0.568,0.543,0.547,0.27,0.258,0.262,0.479,0.476,0.474
107,0.304,0.034,0.054,0.077,0.092,0.048,0.068,0.03,0.06,0.064,0.048,0.287,0.773,0.487,0.249,0.635,0.424,0.151,0.318,0.242,0.121,0.196,0.718,0.434,0.475,0.481,0.571,0.5,0.168,0.309,0.666,0.576,0.577,0.37,0.334,0.338,0.52,0.521,0.523
108,0.35,0.046,0.043,0.119,0.111,0.056,0.128,0.048,0.064,0.071,0.068,0.214,0.778,0.564,0.342,0.628,0.493,0.191,0.382,0.222,0.103,0.215,0.841,0.436,0.5,0.468,0.468,0.464,0.252,0.342,0.737,0.576,0.58,0.351,0.262,0.264,0.538,0.489,0.489
109,0.338,0.034,0.043,0.124,0.108,0.069,0.112,0.046,0.034,0.103,0.093,0.291,0.801,0.512,0.291,0.599,0.401,0.153,0.307,0.23,0.123,0.169,0.801,0.446,0.498,0.376,0.631,0.535,0.08,0.282,0.628,0.576,0.578,0.325,0.306,0.304,0.645,0.649,0.647
110,0.303,0.056,0.064,0.088,0.1,0.058,0.075,0.038,0.045,0.081,0.076,0.252,0.735,0.484,0.262,0.678,0.445,0.16,0.383,0.232,0.132,0.196,0.669,0.42,0.418,0.566,0.625,0.569,0.057,0.289,0.301,0.309,0.31,0.315,0.279,0.283,0.379,0.362,0.364
111,0.403,0.036,0.035,0.12,0.127,0.064,0.204,0.031,0.079,0.082,0.07,0.169,0.775,0.609,0.41,0.631,0.44,0.174,0.365,0.205,0.138,0.256,0.904,0.47,0.477,0.509,0.378,0.673,0.802,0.406,0.538,0.526,0.526,0.199,0.185,0.186,0.341,0.33,0.328
112,0.334,0.082,0.077,0.15,0.143,0.061,0.075,0.034,0.068,0.104,0.101,0.164,0.737,0.573,0.314,0.676,0.512,0.177,0.437,0.259,0.13,0.259,0.794,0.467,0.405,0.692,0.612,0.502,0.035,0.383,0.432,0.417,0.429,0.538,0.524,0.54,0.444,0.418,0.416
113,0.334,0.022,0.035,0.114,0.114,0.066,0.133,0.031,0.08,0.066,0.064,0.266,0.804,0.542,0.341,0.594,0.406,0.144,0.303,0.204,0.11,0.235,0.854,0.512,0.475,0.418,0.445,0.539,0.455,0.396,0.728,0.714,0.714,0.236,0.217,0.218,0.24,0.224,0.224
114,0.329,0.046,0.049,0.12,0.121,0.052,0.09,0.039,0.063,0.077,0.062,0.228,0.76,0.532,0.291,0.65,0.427,0.159,0.369,0.242,0.134,0.267,0.766,0.475,0.431,0.575,0.49,0.554,0.189,0.411,0.58,0.545,0.548,0.286,0.29,0.296,0.523,0.524,0.524
115,0.325,0.051,0.047,0.117,0.11,0.078,0.124,0.03,0.078,0.06,0.053,0.245,0.769,0.527,0.325,0.64,0.493,0.155,0.366,0.201,0.126,0.279,0.771,0.408,0.423,0.65,0.458,0.627,0.476,0.436,0.527,0.434,0.44,0.246,0.228,0.228,0.35,0.325,0.324
116,0.323,0.049,0.049,0.122,0.122,0.069,0.111,0.027,0.067,0.072,0.067,0.202,0.727,0.525,0.312,0.687,0.485,0.161,0.404,0.216,0.135,0.216,0.715,0.416,0.399,0.791,0.363,0.625,0.342,0.314,0.662,0.548,0.55,0.271,0.23,0.234,0.387,0.44,0.441
117,0.316,0.061,0.045,0.122,0.097,0.069,0.082,0.048,0.048,0.066,0.079,0.263,0.782,0.527,0.3,0.624,0.424,0.152,0.353,0.24,0.129,0.202,0.791,0.514,0.431,0.769,0.427,0.538,0.101,0.324,0.584,0.569,0.566,0.343,0.321,0.323,0.481,0.499,0.496
118,0.276,0.05,0.063,0.114,0.136,0.067,0.089,0.032,0.05,0.08,0.092,0.29,0.788,0.503,0.315,0.616,0.454,0.156,0.359,0.19,0.114,0.205,0.765,0.5,0.435,0.689,0.496,0.6,0.116,0.333,0.318,0.307,0.309,0.277,0.247,0.248,0.296,0.273,0.273
119,0.337,0.047,0.047,0.123,0.119,0.046,0.091,0.032,0.082,0.059,0.065,0.2,0.751,0.551,0.305,0.66,0.487,0.173,0.396,0.246,0.137,0.3,0.782,0.439,0.437,0.627,0.409,0.557,0.289,0.455,0.602,0.544,0.548,0.31,0.29,0.297,0.483,0.473,0.472
120,0.335,0.052,0.052,0.116,0.11,0.061,0.098,0.037,0.073,0.076,0.071,0.195,0.748,0.554,0.316,0.663,0.53,0.195,0.408,0.237,0.122,0.237,0.783,0.413,0.478,0.532,0.473,0.515,0.195,0.357,0.667,0.563,0.568,0.378,0.291,0.301,0.55,0.546,0.543
121,0.313,0.058,0.062,0.127,0.116,0.07,0.07,0.035,0.082,0.083,0.073,0.185,0.729,0.544,0.301,0.684,0.487,0.185,0.431,0.243,0.139,0.313,0.744,0.474,0.429,0.647,0.472,0.572,0.058,0.458,0.53,0.421,0.419,0.397,0.39,0.403,0.464,0.432,0.435
122,0.347,0.045,0.052,0.124,0.124,0.074,0.1,0.037,0.062,0.083,0.078,0.186,0.755,0.569,0.323,0.656,0.52,0.186,0.408,0.247,0.111,0.198,0.812,0.429,0.456,0.567,0.433,0.449,0.168,0.302,0.549,0.485,0.484,0.433,0.369,0.371,0.549,0.533,0.532
123,0.295,0.022,0.044,0.118,0.12,0.063,0.079,0.049,0.06,0.083,0.06,0.285,0.8,0.517,0.301,0.601,0.422,0.128,0.286,0.227,0.148,0.236,0.805,0.531,0.448,0.442,0.55,0.652,0.075,0.393,0.677,0.64,0.643,0.284,0.292,0.293,0.39,0.399,0.396
124,0.348,0.062,0.069,0.152,0.154,0.074,0.127,0.043,0.057,0.097,0.08,0.179,0.761,0.584,0.362,0.649,0.482,0.17,0.391,0.222,0.113,0.224,0.843,0.488,0.435,0.615,0.59,0.509,0.168,0.345,0.46,0.411,0.413,0.242,0.258,0.26,0.274,0.269,0.268
125,0.322,0.05,0.045,0.131,0.125,0.055,0.067,0.028,0.073,0.072,0.074,0.177,0.726,0.55,0.296,0.687,0.514,0.196,0.431,0.255,0.147,0.276,0.75,0.446,0.455,0.601,0.38,0.576,0.114,0.402,0.564,0.489,0.499,0.353,0.334,0.344,0.356,0.331,0.33
126,0.378,0.063,0.067,0.142,0.141,0.043,0.113,0.038,0.083,0.079,0.065,0.197,0.713,0.517,0.252,0.701,0.509,0.192,0.439,0.266,0.147,0.299,0.691,0.273,0.437,0.598,0.533,0.553,0.305,0.427,0.387,0.353,0.354,0.215,0.202,0.206,0.24,0.226,0.227
127,0.334,0.046,0.062,0.13,0.125,0.065,0.105,0.029,0.085,0.092,0.085,0.205,0.767,0.564,0.334,0.642,0.515,0.189,0.399,0.23,0.125,0.25,0.823,0.447,0.474,0.524,0.514,0.543,0.122,0.389,0.444,0.352,0.356,0.42,0.397,0.4,0.251,0.229,0.23
128,0.349,0.074,0.072,0.139,0.135,0.051,0.084,0.042,0.076,0.09,0.084,0.202,0.769,0.567,0.303,0.639,0.479,0.181,0.454,0.265,0.135,0.248,0.831,0.457,0.399,0.703,0.541,0.509,0.068,0.388,0.487,0.451,0.454,0.305,0.378,0.389,0.483,0.478,0.478
129,0.328,0.061,0.043,0.137,0.116,0.075,0.116,0.037,0.048,0.062,0.071,0.284,0.796,0.517,0.309,0.605,0.392,0.114,0.301,0.213,0.124,0.174,0.801,0.492,0.379,1.0,0.43,0.582,0.272,0.288,0.66,0.592,0.592,0.404,0.296,0.298,0.881,0.844,0.845
130,0.351,0.062,0.062,0.158,0.158,0.071,0.105,0.026,0.053,0.103,0.1,0.254,0.815,0.561,0.316,0.579,0.43,0.175,0.395,0.246,0.114,0.211,0.907,0.491,0.443,0.614,0.544,0.463,0.116,0.364,0.513,0.485,0.486,0.463,0.428,0.44,0.457,0.439,0.439
131,0.346,0.063,0.063,0.153,0.158,0.069,0.099,0.035,0.064,0.1,0.103,0.188,0.757,0.569,0.322,0.653,0.49,0.203,0.441,0.247,0.129,0.228,0.816,0.455,0.46,0.552,0.529,0.522,0.072,0.349,0.327,0.32,0.323,0.317,0.296,0.31,0.262,0.256,0.255
132,0.331,0.057,0.054,0.116,0.124,0.055,0.102,0.028,0.075,0.076,0.076,0.161,0.734,0.574,0.346,0.679,0.504,0.189,0.412,0.229,0.128,0.278,0.791,0.482,0.459,0.533,0.519,0.559,0.246,0.409,0.566,0.485,0.495,0.352,0.321,0.332,0.404,0.398,0.398
133,0.338,0.055,0.055,0.094,0.095,0.042,0.095,0.047,0.075,0.073,0.059,0.253,0.779,0.527,0.285,0.627,0.45,0.159,0.393,0.244,0.141,0.244,0.787,0.42,0.405,0.688,0.474,0.578,0.2,0.389,0.519,0.39,0.392,0.283,0.239,0.242,0.415,0.416,0.416
134,0.304,0.042,0.043,0.113,0.113,0.04,0.091,0.032,0.081,0.065,0.059,0.302,0.798,0.496,0.282,0.603,0.431,0.174,0.356,0.215,0.131,0.275,0.771,0.448,0.489,0.503,0.457,0.609,0.262,0.456,0.644,0.542,0.544,0.25,0.255,0.254,0.53,0.511,0.511
135,0.312,0.057,0.063,0.118,0.141,0.063,0.07,0.039,0.043,0.087,0.063,0.269,0.762,0.495,0.255,0.647,0.418,0.147,0.364,0.246,0.137,0.203,0.716,0.443,0.404,0.615,0.625,0.557,0.06,0.314,0.498,0.443,0.444,0.452,0.362,0.38,0.416,0.373,0.372
136,0.305,0.041,0.025,0.099,0.083,0.044,0.076,0.025,0.068,0.053,0.07,0.288,0.789,0.502,0.274,0.614,0.407,0.144,0.313,0.233,0.142,0.253,0.766,0.489,0.46,0.602,0.359,0.609,0.275,0.412,0.627,0.613,0.613,0.251,0.241,0.243,0.378,0.371,0.372
137,0.33,0.052,0.042,0.104,0.099,0.04,0.087,0.041,0.075,0.063,0.063,0.225,0.757,0.532,0.289,0.653,0.469,0.185,0.399,0.243,0.127,0.26,0.763,0.431,0.464,0.535,0.448,0.523,0.213,0.398,0.64,0.553,0.556,0.324,0.293,0.296,0.502,0.507,0.501
138,0.347,0.04,0.047,0.123,0.122,0.069,0.144,0.034,0.058,0.07,0.047,0.277,0.798,0.528,0.327,0.602,0.378,0.131,0.294,0.206,0.114,0.195,0.821,0.484,0.446,0.511,0.613,0.553,0.514,0.324,0.503,0.457,0.458,0.229,0.199,0.205,0.345,0.312,0.315
139,0.355,0.054,0.048,0.154,0.144,0.084,0.124,0.034,0.061,0.083,0.082,0.196,0.755,0.562,0.332,0.656,0.458,0.171,0.396,0.231,0.131,0.233,0.802,0.454,0.432,0.683,0.411,0.567,0.277,0.355,0.657,0.496,0.509,0.344,0.277,0.284,0.512,0.482,0.478
140,0.316,0.05,0.047,0.123,0.136,0.079,0.123,0.035,0.067,0.075,0.075,0.235,0.74,0.506,0.313,0.673,0.454,0.157,0.369,0.198,0.125,0.258,0.704,0.419,0.425,0.606,0.48,0.631,0.321,0.383,0.507,0.443,0.451,0.276,0.263,0.271,0.411,0.408,0.408
141,0.321,0.036,0.036,0.122,0.097,0.068,0.101,0.051,0.048,0.066,0.068,0.272,0.793,0.527,0.315,0.609,0.384,0.132,0.307,0.224,0.129,0.182,0.81,0.557,0.43,0.807,0.319,0.576,0.168,0.299,0.703,0.626,0.641,0.334,0.306,0.311,0.786,0.75,0.764
142,0.415,0.054,0.057,0.137,0.131,0.057,0.196,0.04,0.076,0.083,0.085,0.126,0.754,0.627,0.408,0.657,0.461,0.176,0.392,0.219,0.133,0.286,0.893,0.46,0.449,0.573,0.519,0.607,0.542,0.435,0.386,0.363,0.361,0.143,0.145,0.149,0.262,0.265,0.267
143,0.328,0.04,0.026,0.127,0.113,0.084,0.117,0.038,0.042,0.074,0.08,0.234,0.765,0.532,0.325,0.644,0.424,0.126,0.262,0.217,0.117,0.164,0.773,0.491,0.481,0.703,0.351,0.539,0.243,0.255,0.833,0.723,0.725,0.393,0.344,0.346,0.763,0.753,0.752
144,0.357,0.051,0.049,0.134,0.13,0.049,0.103,0.037,0.078,0.068,0.075,0.176,0.748,0.572,0.318,0.664,0.489,0.186,0.411,0.254,0.137,0.272,0.806,0.44,0.453,0.582,0.435,0.539,0.254,0.41,0.584,0.547,0.556,0.303,0.279,0.285,0.499,0.499,0.496
145,0.312,0.047,0.046,0.123,0.122,0.048,0.086,0.033,0.076,0.065,0.059,0.266,0.792,0.526,0.3,0.611,0.463,0.171,0.375,0.226,0.128,0.283,0.806,0.462,0.456,0.579,0.443,0.566,0.249,0.463,0.637,0.552,0.563,0.301,0.279,0.287,0.433,0.408,0.407
146,0.333,0.051,0.054,0.115,0.125,0.047,0.077,0.019,0.066,0.081,0.077,0.218,0.761,0.543,0.286,0.649,0.476,0.172,0.41,0.257,0.124,0.23,0.784,0.441,0.42,0.631,0.457,0.482,0.168,0.354,0.368,0.352,0.35,0.258,0.249,0.25,0.267,0.243,0.242
147,0.318,0.04,0.059,0.104,0.095,0.051,0.064,0.045,0.059,0.083,0.057,0.256,0.765,0.514,0.262,0.644,0.413,0.157,0.344,0.258,0.128,0.215,0.747,0.479,0.456,0.522,0.569,0.496,0.104,0.334,0.676,0.704,0.703,0.36,0.329,0.332,0.379,0.372,0.374
148,0.338,0.053,0.052,0.146,0.143,0.046,0.069,0.038,0.084,0.076,0.072,0.176,0.748,0.572,0.303,0.664,0.514,0.207,0.442,0.269,0.15,0.311,0.806,0.455,0.468,0.547,0.438,0.558,0.088,0.468,0.572,0.504,0.506,0.383,0.333,0.345,0.566,0.562,0.559
149,0.315,0.032,0.038,0.139,0.136,0.063,0.093,0.024,0.069,0.08,0.083,0.191,0.745,0.554,0.332,0.667,0.498,0.177,0.362,0.222,0.123,0.239,0.778,0.48,0.489,0.495,0.376,0.554,0.217,0.358,0.683,0.598,0.6,0.458,0.363,0.369,0.573,0.552,0.552
150,0.305,0.045,0.052,0.126,0.129,0.059,0.069,0.027,0.064,0.075,0.064,0.264,0.771,0.509,0.271,0.637,0.45,0.171,0.38,0.239,0.123,0.25,0.748,0.451,0.45,0.584,0.458,0.515,0.137,0.392,0.557,0.479,0.479,0.41,0.374,0.374,0.466,0.461,0.461
151,0.302,0.05,0.048,0.117,0.122,0.047,0.066,0.025,0.077,0.079,0.073,0.248,0.766,0.52,0.283,0.642,0.476,0.183,0.394,0.238,0.144,0.292,0.758,0.458,0.464,0.577,0.438,0.605,0.094,0.455,0.568,0.507,0.516,0.325,0.318,0.327,0.418,0.413,0.412
152,0.333,0.071,0.068,0.153,0.145,0.069,0.108,0.024,0.056,0.075,0.074,0.193,0.738,0.546,0.321,0.674,0.526,0.177,0.405,0.225,0.116,0.221,0.758,0.405,0.437,0.623,0.594,0.516,0.308,0.328,0.42,0.43,0.432,0.417,0.34,0.342,0.597,0.6,0.594
153,0.317,0.038,0.035,0.078,0.073,0.041,0.078,0.032,0.062,0.081,0.072,0.249,0.783,0.534,0.295,0.623,0.447,0.167,0.364,0.239,0.114,0.208,0.802,0.488,0.459,0.531,0.388,0.477,0.084,0.334,0.703,0.65,0.655,0.389,0.371,0.389,0.545,0.548,0.547
154,0.348,0.054,0.053,0.132,0.129,0.045,0.095,0.033,0.075,0.071,0.063,0.223,0.782,0.56,0.306,0.623,0.462,0.179,0.394,0.254,0.141,0.274,0.842,0.457,0.454,0.58,0.486,0.555,0.295,0.44,0.606,0.535,0.544,0.29,0.271,0.281,0.559,0.557,0.556
155,0.357,0.061,0.061,0.168,0.163,0.078,0.135,0.045,0.053,0.101,0.096,0.172,0.758,0.587,0.366,0.652,0.475,0.169,0.399,0.221,0.115,0.21,0.843,0.486,0.424,0.669,0.508,0.52,0.172,0.322,0.363,0.354,0.356,0.265,0.23,0.238,0.313,0.298,0.296
156,0.344,0.051,0.053,0.118,0.118,0.048,0.096,0.039,0.087,0.065,0.063,0.196,0.753,0.557,0.309,0.658,0.475,0.179,0.401,0.248,0.144,0.292,0.793,0.448,0.446,0.6,0.456,0.581,0.263,0.444,0.585,0.513,0.513,0.29,0.274,0.276,0.508,0.499,0.498
157,0.322,0.061,0.064,0.114,0.125,0.04,0.077,0.034,0.056,0.072,0.069,0.278,0.773,0.498,0.254,0.634,0.448,0.165,0.393,0.246,0.112,0.204,0.735,0.395,0.42,0.634,0.563,0.455,0.109,0.322,0.468,0.423,0.434,0.423,0.35,0.369,0.351,0.332,0.337
158,0.321,0.05,0.06,0.147,0.155,0.056,0.072,0.036,0.06,0.078,0.08,0.248,0.738,0.506,0.259,0.675,0.438,0.16,0.393,0.251,0.123,0.239,0.702,0.427,0.407,0.595,0.545,0.49,0.093,0.354,0.362,0.338,0.338,0.302,0.292,0.296,0.251,0.244,0.241
159,0.304,0.04,0.028,0.095,0.077,0.061,0.08,0.039,0.055,0.067,0.099,0.324,0.792,0.489,0.268,0.61,0.4,0.149,0.325,0.236,0.153,0.244,0.751,0.472,0.458,0.651,0.33,0.648,0.09,0.4,0.679,0.631,0.629,0.278,0.271,0.272,0.565,0.563,0.56
160,0.358,0.066,0.066,0.149,0.145,0.068,0.099,0.026,0.067,0.088,0.078,0.208,0.801,0.592,0.332,0.599,0.45,0.182,0.409,0.261,0.141,0.238,0.925,0.52,0.445,0.58,0.589,0.54,0.22,0.397,0.527,0.458,0.49,0.439,0.351,0.365,0.479,0.479,0.478
161,0.359,0.059,0.058,0.132,0.132,0.055,0.109,0.028,0.069,0.096,0.082,0.15,0.718,0.569,0.318,0.696,0.496,0.192,0.425,0.251,0.133,0.242,0.766,0.421,0.452,0.549,0.522,0.53,0.216,0.348,0.491,0.456,0.457,0.339,0.301,0.311,0.503,0.493,0.494
162,0.344,0.05,0.049,0.138,0.138,0.082,0.138,0.019,0.088,0.064,0.068,0.15,0.732,0.582,0.375,0.682,0.507,0.176,0.407,0.206,0.138,0.307,0.799,0.469,0.432,0.637,0.416,0.67,0.778,0.45,0.588,0.508,0.521,0.302,0.24,0.244,0.342,0.336,0.334
163,0.311,0.037,0.037,0.082,0.083,0.059,0.073,0.033,0.083,0.059,0.046,0.261,0.769,0.509,0.269,0.639,0.432,0.151,0.314,0.246,0.148,0.263,0.746,0.461,0.481,0.418,0.552,0.602,0.265,0.412,0.743,0.714,0.714,0.249,0.255,0.259,0.673,0.651,0.652
164,0.311,0.054,0.054,0.137,0.135,0.047,0.061,0.04,0.074,0.066,0.064,0.223,0.767,0.545,0.294,0.641,0.467,0.178,0.405,0.251,0.137,0.278,0.796,0.499,0.44,0.603,0.474,0.546,0.088,0.434,0.56,0.521,0.526,0.346,0.341,0.35,0.484,0.469,0.468
165,0.368,0.055,0.055,0.116,0.099,0.04,0.093,0.044,0.066,0.079,0.076,0.186,0.752,0.565,0.291,0.66,0.461,0.192,0.417,0.274,0.132,0.247,0.801,0.43,0.46,0.574,0.47,0.482,0.145,0.374,0.68,0.587,0.595,0.382,0.332,0.341,0.585,0.592,0.591
166,0.345,0.05,0.052,0.123,0.124,0.047,0.102,0.034,0.075,0.07,0.066,0.225,0.775,0.55,0.307,0.632,0.476,0.179,0.394,0.243,0.13,0.262,0.815,0.431,0.454,0.584,0.459,0.535,0.281,0.415,0.594,0.538,0.542,0.316,0.284,0.293,0.49,0.484,0.484
167,0.327,0.049,0.045,0.107,0.107,0.038,0.082,0.038,0.07,0.073,0.07,0.22,0.756,0.535,0.29,0.655,0.472,0.195,0.403,0.246,0.132,0.239,0.765,0.441,0.484,0.522,0.435,0.537,0.137,0.365,0.633,0.562,0.561,0.512,0.313,0.322,0.441,0.438,0.434
168,0.286,0.049,0.04,0.099,0.102,0.049,0.059,0.033,0.066,0.078,0.059,0.253,0.749,0.496,0.265,0.662,0.471,0.176,0.375,0.232,0.144,0.265,0.701,0.444,0.469,0.535,0.445,0.621,0.056,0.4,0.62,0.538,0.539,0.389,0.382,0.385,0.428,0.404,0.402
169,0.283,0.073,0.072,0.135,0.126,0.057,0.084,0.028,0.051,0.069,0.069,0.307,0.79,0.483,0.285,0.613,0.461,0.13,0.348,0.2,0.112,0.237,0.738,0.436,0.374,0.776,0.678,0.56,0.168,0.387,0.43,0.377,0.383,0.392,0.344,0.36,0.535,0.54,0.536
170,0.33,0.052,0.05,0.118,0.114,0.052,0.084,0.027,0.062,0.08,0.08,0.202,0.737,0.538,0.293,0.676,0.49,0.184,0.409,0.246,0.132,0.239,0.745,0.427,0.45,0.599,0.436,0.537,0.155,0.354,0.436,0.377,0.384,0.317,0.299,0.307,0.281,0.265,0.264
