,n-sto,ps-pi1,ps-pi2,or-pi1,or-pi2,sn-c,sn-sto,sto-li,cph-cph,sbal-ls1,sbal-ls2,tn-n,tn-gn,n-gn,sn-gn,zy-zy,go-go,en-en,ex-ex,n-sn,al-al,ch-ch,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
85,0.32,0.05,0.046,0.121,0.121,0.035,0.063,0.035,0.087,0.08,0.074,0.207,0.769,0.562,0.303,0.639,0.501,0.181,0.406,0.259,0.173,0.329,0.836,0.483,0.446,0.624,0.425,0.668,0.103,0.515,0.776,0.658,0.664,0.318,0.299,0.302,0.367,0.331,0.335
86,0.296,0.033,0.041,0.092,0.092,0.047,0.065,0.029,0.065,0.062,0.07,0.287,0.776,0.49,0.259,0.63,0.437,0.148,0.333,0.231,0.111,0.213,0.74,0.444,0.444,0.628,0.398,0.481,0.118,0.338,0.801,0.64,0.645,0.43,0.398,0.407,0.382,0.366,0.371
87,0.373,0.031,0.049,0.09,0.11,0.044,0.133,0.022,0.09,0.079,0.069,0.219,0.789,0.57,0.33,0.614,0.46,0.175,0.373,0.241,0.155,0.33,0.883,0.428,0.469,0.629,0.364,0.643,0.759,0.537,0.771,0.496,0.502,0.261,0.261,0.26,0.333,0.291,0.294
88,0.3,0.045,0.033,0.109,0.105,0.071,0.076,0.023,0.069,0.066,0.076,0.238,0.763,0.526,0.302,0.646,0.428,0.139,0.301,0.231,0.146,0.261,0.775,0.533,0.462,0.719,0.39,0.632,0.264,0.404,0.739,0.663,0.666,0.337,0.323,0.326,0.654,0.605,0.605
89,0.311,0.042,0.03,0.077,0.084,0.048,0.113,0.03,0.055,0.055,0.066,0.304,0.791,0.494,0.297,0.612,0.397,0.135,0.28,0.2,0.133,0.212,0.768,0.463,0.482,0.689,0.387,0.665,0.424,0.346,0.851,0.627,0.632,0.285,0.28,0.288,0.566,0.564,0.565
90,0.354,0.043,0.028,0.096,0.074,0.064,0.101,0.027,0.072,0.08,0.092,0.227,0.788,0.565,0.314,0.616,0.433,0.117,0.267,0.259,0.136,0.24,0.873,0.492,0.438,0.846,0.359,0.525,0.267,0.39,0.755,0.68,0.68,0.369,0.362,0.362,0.652,0.613,0.615
91,0.329,0.049,0.051,0.135,0.141,0.056,0.084,0.028,0.08,0.085,0.084,0.2,0.749,0.55,0.305,0.662,0.517,0.173,0.401,0.245,0.142,0.264,0.791,0.427,0.431,0.636,0.455,0.58,0.149,0.399,0.682,0.49,0.491,0.372,0.332,0.341,0.335,0.32,0.319
92,0.342,0.051,0.057,0.117,0.127,0.056,0.088,0.032,0.076,0.089,0.087,0.202,0.756,0.564,0.309,0.655,0.474,0.176,0.401,0.255,0.135,0.239,0.819,0.468,0.439,0.625,0.491,0.529,0.137,0.365,0.533,0.439,0.442,0.311,0.301,0.307,0.283,0.265,0.263
93,0.357,0.046,0.046,0.126,0.105,0.072,0.132,0.047,0.075,0.065,0.092,0.25,0.812,0.566,0.339,0.583,0.357,0.131,0.306,0.231,0.158,0.251,0.924,0.585,0.428,0.779,0.451,0.684,0.307,0.431,0.54,0.527,0.533,0.208,0.228,0.232,0.534,0.514,0.516
94,0.336,0.031,0.044,0.087,0.101,0.078,0.127,0.031,0.057,0.081,0.084,0.276,0.781,0.509,0.302,0.624,0.387,0.141,0.302,0.209,0.114,0.214,0.776,0.452,0.467,0.525,0.507,0.545,0.429,0.343,0.57,0.577,0.579,0.263,0.217,0.224,0.423,0.36,0.363
95,0.342,0.034,0.037,0.131,0.151,0.05,0.084,0.03,0.068,0.081,0.064,0.23,0.785,0.561,0.302,0.62,0.451,0.148,0.309,0.259,0.148,0.228,0.861,0.486,0.479,0.493,0.486,0.571,0.234,0.368,0.583,0.495,0.498,0.25,0.232,0.227,0.328,0.312,0.309
96,0.371,0.05,0.054,0.142,0.153,0.054,0.115,0.049,0.071,0.093,0.097,0.158,0.752,0.594,0.338,0.659,0.458,0.169,0.392,0.257,0.136,0.196,0.857,0.487,0.431,0.615,0.5,0.529,0.128,0.297,0.499,0.423,0.426,0.372,0.305,0.314,0.404,0.388,0.388
97,0.351,0.056,0.054,0.104,0.104,0.054,0.129,0.029,0.092,0.081,0.071,0.205,0.767,0.563,0.34,0.641,0.486,0.167,0.363,0.223,0.121,0.299,0.835,0.436,0.46,0.587,0.561,0.543,0.491,0.466,0.589,0.516,0.525,0.24,0.245,0.244,0.514,0.44,0.446
98,0.335,0.039,0.034,0.09,0.094,0.055,0.105,0.024,0.057,0.073,0.097,0.251,0.798,0.546,0.317,0.603,0.428,0.113,0.257,0.237,0.119,0.179,0.861,0.498,0.44,0.752,0.429,0.502,0.285,0.297,0.535,0.506,0.508,0.345,0.323,0.323,0.601,0.512,0.514
99,0.343,0.053,0.043,0.128,0.128,0.068,0.114,0.027,0.088,0.09,0.085,0.209,0.774,0.566,0.337,0.633,0.478,0.168,0.35,0.229,0.135,0.242,0.851,0.464,0.48,0.56,0.511,0.59,0.338,0.382,0.647,0.551,0.562,0.336,0.293,0.304,0.517,0.495,0.499
100,0.376,0.061,0.069,0.131,0.147,0.103,0.158,0.036,0.086,0.101,0.089,0.168,0.762,0.605,0.387,0.647,0.462,0.156,0.41,0.218,0.14,0.324,0.89,0.496,0.38,0.821,0.508,0.642,0.395,0.501,0.433,0.398,0.404,0.204,0.175,0.179,0.366,0.327,0.33
101,0.373,0.049,0.042,0.127,0.127,0.052,0.13,0.034,0.093,0.092,0.08,0.178,0.779,0.601,0.357,0.627,0.466,0.17,0.381,0.246,0.144,0.305,0.912,0.491,0.446,0.6,0.446,0.585,0.38,0.486,0.693,0.533,0.539,0.26,0.246,0.246,0.389,0.363,0.364
102,0.357,0.048,0.047,0.142,0.15,0.067,0.108,0.034,0.067,0.085,0.084,0.181,0.779,0.599,0.35,0.627,0.49,0.162,0.364,0.249,0.121,0.209,0.909,0.494,0.445,0.623,0.47,0.486,0.229,0.333,0.665,0.564,0.567,0.368,0.341,0.344,0.571,0.558,0.557
103,0.356,0.06,0.045,0.09,0.077,0.043,0.087,0.045,0.064,0.083,0.09,0.228,0.78,0.556,0.288,0.626,0.437,0.18,0.387,0.27,0.122,0.23,0.845,0.46,0.465,0.561,0.52,0.452,0.135,0.367,0.607,0.482,0.482,0.244,0.23,0.233,0.27,0.252,0.252
104,0.344,0.046,0.046,0.1,0.131,0.052,0.115,0.033,0.082,0.073,0.073,0.197,0.755,0.558,0.328,0.656,0.476,0.18,0.378,0.23,0.131,0.296,0.81,0.45,0.476,0.556,0.46,0.57,0.38,0.451,0.625,0.579,0.575,0.253,0.254,0.252,0.531,0.523,0.524
105,0.344,0.042,0.046,0.095,0.101,0.071,0.124,0.023,0.057,0.089,0.086,0.256,0.801,0.547,0.328,0.598,0.407,0.137,0.275,0.221,0.101,0.173,0.871,0.501,0.498,0.431,0.746,0.457,0.413,0.289,0.676,0.534,0.543,0.361,0.294,0.305,0.425,0.37,0.376
106,0.337,0.036,0.016,0.113,0.113,0.072,0.115,0.022,0.067,0.071,0.081,0.214,0.765,0.552,0.331,0.644,0.428,0.135,0.292,0.226,0.158,0.226,0.815,0.505,0.462,0.667,0.289,0.699,0.492,0.351,0.822,0.763,0.763,0.311,0.328,0.325,0.646,0.612,0.61
107,0.295,0.037,0.048,0.113,0.134,0.084,0.077,0.054,0.04,0.075,0.067,0.264,0.763,0.505,0.289,0.647,0.401,0.119,0.319,0.224,0.132,0.186,0.743,0.531,0.373,0.672,0.531,0.589,0.102,0.287,0.494,0.539,0.539,0.357,0.339,0.341,0.388,0.348,0.349
108,0.378,0.054,0.05,0.122,0.124,0.032,0.095,0.041,0.081,0.092,0.1,0.18,0.749,0.57,0.287,0.663,0.455,0.182,0.406,0.284,0.152,0.272,0.818,0.424,0.448,0.626,0.456,0.535,0.102,0.41,0.692,0.587,0.592,0.332,0.32,0.325,0.567,0.551,0.553
109,0.317,0.023,0.037,0.112,0.122,0.068,0.106,0.041,0.052,0.082,0.074,0.254,0.783,0.529,0.319,0.622,0.428,0.124,0.249,0.222,0.122,0.183,0.809,0.5,0.498,0.363,0.667,0.55,0.194,0.294,0.502,0.464,0.462,0.296,0.288,0.29,0.505,0.488,0.495
110,0.307,0.047,0.052,0.158,0.163,0.054,0.07,0.033,0.086,0.074,0.07,0.26,0.776,0.516,0.277,0.631,0.449,0.163,0.39,0.241,0.144,0.301,0.778,0.465,0.418,0.681,0.446,0.598,0.155,0.477,0.516,0.456,0.463,0.278,0.273,0.277,0.323,0.347,0.341
111,0.332,0.058,0.058,0.114,0.11,0.05,0.084,0.041,0.069,0.088,0.07,0.248,0.774,0.526,0.279,0.634,0.428,0.165,0.372,0.248,0.138,0.221,0.79,0.456,0.444,0.588,0.598,0.556,0.13,0.349,0.502,0.467,0.466,0.397,0.364,0.362,0.601,0.499,0.501
112,0.338,0.039,0.046,0.101,0.11,0.064,0.093,0.027,0.073,0.086,0.084,0.237,0.784,0.548,0.302,0.62,0.456,0.182,0.347,0.246,0.119,0.201,0.841,0.461,0.524,0.456,0.512,0.484,0.19,0.324,0.659,0.509,0.517,0.435,0.334,0.338,0.401,0.383,0.383
113,0.33,0.035,0.04,0.147,0.155,0.075,0.119,0.028,0.063,0.078,0.075,0.258,0.783,0.526,0.314,0.621,0.398,0.133,0.274,0.214,0.127,0.197,0.806,0.492,0.485,0.474,0.595,0.593,0.427,0.317,0.644,0.531,0.534,0.258,0.232,0.236,0.382,0.368,0.368
114,0.356,0.041,0.027,0.113,0.104,0.079,0.145,0.041,0.043,0.082,0.101,0.221,0.774,0.563,0.354,0.633,0.378,0.118,0.254,0.222,0.133,0.164,0.846,0.553,0.465,0.788,0.366,0.599,0.31,0.259,0.72,0.693,0.694,0.277,0.314,0.312,0.841,0.828,0.829
115,0.323,0.047,0.044,0.121,0.121,0.061,0.068,0.031,0.067,0.112,0.113,0.182,0.736,0.555,0.299,0.677,0.533,0.188,0.407,0.255,0.128,0.238,0.78,0.435,0.462,0.58,0.417,0.502,0.19,0.352,0.77,0.608,0.614,0.57,0.594,0.594,0.401,0.37,0.369
116,0.31,0.037,0.029,0.075,0.076,0.057,0.087,0.035,0.046,0.053,0.073,0.286,0.804,0.52,0.298,0.595,0.399,0.11,0.255,0.229,0.115,0.16,0.832,0.531,0.431,0.836,0.359,0.502,0.228,0.269,0.744,0.696,0.696,0.39,0.336,0.348,0.581,0.565,0.573
117,0.316,0.038,0.042,0.15,0.159,0.072,0.093,0.039,0.059,0.089,0.085,0.228,0.778,0.551,0.328,0.628,0.49,0.164,0.335,0.223,0.118,0.185,0.834,0.48,0.49,0.518,0.471,0.529,0.117,0.295,0.707,0.547,0.56,0.384,0.336,0.349,0.588,0.562,0.565
118,0.363,0.033,0.044,0.116,0.124,0.081,0.116,0.046,0.07,0.09,0.093,0.24,0.819,0.58,0.334,0.573,0.382,0.116,0.309,0.248,0.125,0.247,0.963,0.571,0.375,0.733,0.453,0.504,0.194,0.431,0.524,0.508,0.508,0.312,0.294,0.292,0.538,0.519,0.52
119,0.332,0.043,0.048,0.091,0.105,0.048,0.109,0.03,0.075,0.075,0.067,0.271,0.798,0.528,0.304,0.602,0.436,0.18,0.361,0.226,0.135,0.271,0.834,0.45,0.499,0.5,0.506,0.597,0.392,0.45,0.645,0.573,0.573,0.235,0.232,0.231,0.53,0.518,0.519
120,0.287,0.04,0.032,0.072,0.073,0.064,0.087,0.032,0.057,0.077,0.096,0.286,0.773,0.487,0.287,0.634,0.424,0.143,0.287,0.202,0.13,0.188,0.731,0.472,0.498,0.601,0.419,0.644,0.083,0.297,0.799,0.624,0.63,0.44,0.423,0.422,0.427,0.408,0.411
121,0.305,0.034,0.043,0.131,0.135,0.064,0.088,0.024,0.051,0.087,0.082,0.301,0.808,0.507,0.291,0.59,0.409,0.132,0.298,0.218,0.115,0.178,0.817,0.496,0.443,0.598,0.487,0.528,0.158,0.302,0.64,0.517,0.515,0.429,0.368,0.375,0.337,0.315,0.318
122,0.325,0.048,0.04,0.135,0.134,0.092,0.113,0.025,0.078,0.09,0.085,0.19,0.739,0.549,0.337,0.673,0.494,0.168,0.349,0.213,0.134,0.247,0.776,0.453,0.481,0.548,0.478,0.629,0.342,0.367,0.748,0.548,0.556,0.427,0.35,0.354,0.425,0.407,0.407
123,0.4,0.043,0.05,0.109,0.099,0.05,0.145,0.027,0.085,0.077,0.076,0.181,0.775,0.596,0.341,0.631,0.473,0.171,0.379,0.254,0.147,0.316,0.899,0.414,0.451,0.637,0.427,0.579,0.682,0.501,0.441,0.583,0.579,0.243,0.249,0.246,0.39,0.38,0.38
124,0.357,0.049,0.043,0.141,0.148,0.054,0.108,0.034,0.074,0.081,0.081,0.202,0.768,0.566,0.317,0.64,0.485,0.168,0.357,0.249,0.128,0.222,0.841,0.431,0.471,0.56,0.489,0.514,0.262,0.347,0.702,0.518,0.52,0.383,0.299,0.303,0.463,0.436,0.437
125,0.348,0.051,0.054,0.136,0.144,0.081,0.119,0.017,0.072,0.089,0.087,0.225,0.785,0.56,0.331,0.62,0.479,0.165,0.373,0.229,0.132,0.233,0.859,0.443,0.442,0.642,0.495,0.576,0.525,0.376,0.588,0.455,0.461,0.43,0.325,0.332,0.496,0.461,0.461
126,0.369,0.049,0.057,0.117,0.117,0.059,0.127,0.049,0.068,0.096,0.089,0.214,0.806,0.592,0.35,0.592,0.456,0.165,0.369,0.243,0.097,0.184,0.951,0.489,0.447,0.588,0.546,0.399,0.19,0.311,0.693,0.59,0.591,0.355,0.306,0.314,0.471,0.439,0.442
127,0.347,0.041,0.052,0.116,0.116,0.06,0.116,0.029,0.058,0.091,0.091,0.246,0.794,0.549,0.318,0.607,0.449,0.159,0.347,0.231,0.116,0.202,0.86,0.452,0.458,0.547,0.534,0.502,0.301,0.333,0.663,0.564,0.568,0.425,0.335,0.345,0.534,0.526,0.529
128,0.356,0.039,0.039,0.108,0.13,0.072,0.136,0.043,0.065,0.082,0.093,0.183,0.767,0.584,0.364,0.642,0.427,0.141,0.314,0.229,0.151,0.259,0.866,0.536,0.449,0.766,0.361,0.659,0.3,0.403,0.681,0.639,0.639,0.249,0.258,0.262,0.565,0.5,0.501
129,0.308,0.041,0.033,0.088,0.088,0.033,0.059,0.029,0.059,0.079,0.086,0.249,0.748,0.499,0.25,0.664,0.437,0.162,0.368,0.25,0.147,0.251,0.716,0.437,0.44,0.636,0.359,0.588,0.098,0.378,0.767,0.567,0.577,0.373,0.345,0.346,0.446,0.405,0.406
130,0.345,0.051,0.065,0.092,0.138,0.051,0.095,0.032,0.095,0.073,0.103,0.252,0.78,0.528,0.276,0.626,0.445,0.162,0.37,0.256,0.139,0.276,0.802,0.411,0.438,0.71,0.504,0.543,0.137,0.441,0.528,0.45,0.457,0.407,0.404,0.402,0.378,0.358,0.357
131,0.353,0.055,0.039,0.093,0.088,0.062,0.11,0.039,0.069,0.071,0.074,0.225,0.778,0.559,0.319,0.628,0.416,0.143,0.337,0.245,0.14,0.214,0.847,0.502,0.424,0.734,0.448,0.571,0.268,0.341,0.765,0.729,0.73,0.337,0.332,0.335,0.626,0.579,0.578
132,0.333,0.054,0.046,0.111,0.105,0.062,0.123,0.028,0.065,0.07,0.078,0.23,0.757,0.528,0.318,0.654,0.47,0.148,0.362,0.212,0.139,0.259,0.768,0.415,0.409,0.757,0.446,0.656,0.502,0.396,0.604,0.49,0.498,0.23,0.24,0.239,0.697,0.681,0.682
133,0.352,0.045,0.052,0.144,0.161,0.057,0.116,0.032,0.059,0.087,0.092,0.216,0.784,0.572,0.335,0.62,0.432,0.161,0.355,0.237,0.118,0.195,0.878,0.509,0.454,0.652,0.462,0.498,0.255,0.315,0.6,0.507,0.504,0.271,0.245,0.249,0.535,0.516,0.518
134,0.346,0.049,0.047,0.125,0.133,0.055,0.092,0.029,0.09,0.101,0.09,0.163,0.742,0.58,0.326,0.671,0.504,0.183,0.405,0.254,0.148,0.285,0.822,0.464,0.452,0.634,0.414,0.583,0.111,0.425,0.585,0.489,0.487,0.379,0.334,0.344,0.539,0.523,0.524
135,0.358,0.034,0.037,0.103,0.097,0.065,0.132,0.028,0.076,0.062,0.078,0.248,0.798,0.551,0.325,0.602,0.429,0.145,0.345,0.228,0.159,0.262,0.871,0.45,0.42,0.766,0.32,0.697,0.61,0.435,0.62,0.592,0.594,0.197,0.196,0.195,0.465,0.414,0.418
136,0.347,0.04,0.045,0.104,0.112,0.084,0.15,0.025,0.08,0.101,0.089,0.242,0.766,0.528,0.331,0.642,0.429,0.147,0.363,0.199,0.134,0.285,0.782,0.422,0.405,0.707,0.409,0.673,0.592,0.444,0.57,0.444,0.447,0.222,0.219,0.221,0.37,0.305,0.308
137,0.369,0.045,0.039,0.128,0.141,0.055,0.128,0.027,0.067,0.093,0.083,0.215,0.786,0.571,0.329,0.619,0.432,0.168,0.349,0.242,0.121,0.228,0.877,0.465,0.481,0.524,0.477,0.5,0.429,0.368,0.733,0.59,0.592,0.331,0.291,0.296,0.494,0.481,0.479
138,0.339,0.04,0.047,0.133,0.145,0.068,0.107,0.035,0.065,0.078,0.072,0.256,0.793,0.539,0.307,0.609,0.407,0.141,0.319,0.234,0.118,0.203,0.842,0.491,0.442,0.546,0.565,0.504,0.271,0.333,0.621,0.462,0.468,0.301,0.27,0.276,0.256,0.253,0.252
139,0.326,0.056,0.059,0.122,0.132,0.053,0.052,0.036,0.062,0.109,0.11,0.157,0.709,0.553,0.28,0.705,0.522,0.175,0.422,0.274,0.168,0.264,0.746,0.437,0.415,0.749,0.439,0.613,0.185,0.374,0.695,0.593,0.595,0.531,0.523,0.526,0.407,0.386,0.389
140,0.343,0.051,0.051,0.108,0.11,0.054,0.108,0.04,0.054,0.097,0.092,0.199,0.759,0.561,0.326,0.651,0.488,0.182,0.362,0.235,0.128,0.217,0.82,0.447,0.503,0.495,0.567,0.545,0.171,0.333,0.711,0.6,0.6,0.399,0.301,0.303,0.485,0.456,0.455
141,0.354,0.036,0.068,0.096,0.13,0.066,0.102,0.032,0.08,0.094,0.087,0.193,0.788,0.595,0.341,0.616,0.46,0.146,0.338,0.259,0.13,0.242,0.919,0.526,0.432,0.548,0.65,0.502,0.214,0.393,0.251,0.314,0.309,0.308,0.288,0.29,0.384,0.289,0.298
142,0.325,0.049,0.049,0.172,0.174,0.086,0.103,0.029,0.064,0.086,0.084,0.179,0.761,0.582,0.36,0.649,0.483,0.165,0.367,0.222,0.134,0.241,0.853,0.534,0.45,0.636,0.467,0.604,0.19,0.371,0.615,0.461,0.464,0.388,0.329,0.325,0.362,0.335,0.336
143,0.332,0.054,0.054,0.105,0.105,0.047,0.091,0.03,0.075,0.087,0.095,0.195,0.721,0.527,0.286,0.693,0.513,0.18,0.422,0.241,0.136,0.241,0.723,0.38,0.427,0.672,0.446,0.564,0.133,0.348,0.504,0.465,0.467,0.368,0.35,0.35,0.389,0.373,0.375
144,0.368,0.051,0.047,0.12,0.113,0.044,0.092,0.036,0.079,0.086,0.088,0.134,0.719,0.586,0.31,0.695,0.517,0.179,0.413,0.276,0.164,0.292,0.802,0.422,0.433,0.709,0.386,0.594,0.19,0.42,0.685,0.526,0.528,0.283,0.283,0.287,0.454,0.408,0.41
145,0.342,0.036,0.046,0.146,0.162,0.064,0.13,0.032,0.064,0.082,0.094,0.226,0.776,0.552,0.34,0.63,0.47,0.178,0.34,0.212,0.13,0.212,0.833,0.447,0.524,0.461,0.5,0.613,0.38,0.337,0.701,0.599,0.599,0.31,0.243,0.249,0.453,0.444,0.445
146,0.327,0.051,0.044,0.109,0.109,0.044,0.081,0.035,0.088,0.067,0.081,0.254,0.775,0.521,0.276,0.632,0.44,0.168,0.38,0.246,0.158,0.308,0.784,0.443,0.442,0.685,0.413,0.642,0.19,0.487,0.64,0.536,0.545,0.27,0.277,0.283,0.603,0.576,0.578
147,0.369,0.058,0.045,0.129,0.129,0.066,0.112,0.032,0.064,0.086,0.086,0.16,0.754,0.594,0.337,0.657,0.497,0.177,0.401,0.257,0.128,0.273,0.86,0.453,0.441,0.633,0.46,0.498,0.285,0.416,0.587,0.562,0.562,0.29,0.278,0.28,0.545,0.531,0.533
148,0.368,0.046,0.046,0.102,0.102,0.041,0.123,0.02,0.082,0.091,0.091,0.184,0.756,0.572,0.327,0.654,0.511,0.184,0.388,0.245,0.123,0.307,0.833,0.399,0.474,0.554,0.451,0.502,0.579,0.469,0.749,0.653,0.659,0.306,0.29,0.291,0.505,0.468,0.468
149,0.387,0.032,0.036,0.106,0.097,0.053,0.149,0.035,0.079,0.063,0.075,0.184,0.782,0.598,0.36,0.623,0.449,0.159,0.338,0.239,0.141,0.258,0.913,0.47,0.47,0.616,0.347,0.59,0.57,0.414,0.78,0.69,0.693,0.258,0.243,0.244,0.555,0.503,0.505
150,0.33,0.048,0.048,0.126,0.117,0.04,0.107,0.019,0.097,0.074,0.076,0.213,0.776,0.563,0.339,0.631,0.505,0.165,0.398,0.223,0.136,0.32,0.849,0.461,0.415,0.703,0.414,0.61,0.48,0.507,0.569,0.537,0.539,0.308,0.292,0.292,0.46,0.405,0.411
151,0.34,0.034,0.034,0.095,0.119,0.075,0.142,0.024,0.075,0.086,0.098,0.285,0.81,0.527,0.332,0.587,0.383,0.144,0.293,0.203,0.15,0.248,0.854,0.496,0.491,0.681,0.347,0.739,0.562,0.422,0.507,0.5,0.5,0.185,0.19,0.19,0.433,0.388,0.389
152,0.33,0.059,0.056,0.134,0.119,0.059,0.121,0.026,0.065,0.067,0.074,0.275,0.777,0.504,0.295,0.63,0.432,0.134,0.343,0.21,0.134,0.25,0.761,0.405,0.391,0.791,0.542,0.638,0.475,0.397,0.562,0.472,0.471,0.261,0.257,0.255,0.665,0.533,0.533
153,0.322,0.037,0.037,0.101,0.106,0.056,0.092,0.028,0.074,0.093,0.095,0.216,0.769,0.552,0.322,0.64,0.474,0.17,0.373,0.23,0.129,0.221,0.821,0.485,0.456,0.594,0.366,0.561,0.102,0.345,0.841,0.657,0.668,0.476,0.411,0.424,0.474,0.431,0.434
154,0.338,0.04,0.04,0.101,0.101,0.046,0.079,0.035,0.067,0.082,0.091,0.225,0.775,0.55,0.292,0.632,0.443,0.17,0.351,0.259,0.113,0.205,0.828,0.483,0.484,0.6,0.392,0.436,0.087,0.324,0.711,0.59,0.593,0.41,0.382,0.385,0.437,0.42,0.424
155,0.358,0.051,0.041,0.119,0.11,0.055,0.119,0.046,0.064,0.094,0.093,0.164,0.758,0.594,0.356,0.653,0.498,0.174,0.357,0.239,0.119,0.238,0.866,0.476,0.487,0.58,0.455,0.498,0.19,0.364,0.715,0.57,0.579,0.358,0.285,0.285,0.438,0.39,0.39
156,0.351,0.021,0.055,0.111,0.138,0.055,0.111,0.03,0.061,0.089,0.082,0.258,0.794,0.537,0.299,0.608,0.383,0.137,0.35,0.243,0.137,0.198,0.84,0.491,0.391,0.672,0.413,0.564,0.304,0.326,0.623,0.55,0.548,0.329,0.268,0.268,0.511,0.416,0.417
157,0.37,0.046,0.048,0.116,0.124,0.06,0.116,0.034,0.074,0.088,0.091,0.188,0.78,0.593,0.339,0.626,0.475,0.165,0.387,0.255,0.124,0.231,0.901,0.469,0.426,0.648,0.439,0.486,0.229,0.369,0.438,0.506,0.503,0.363,0.322,0.329,0.405,0.35,0.355
158,0.302,0.027,0.033,0.102,0.114,0.062,0.097,0.019,0.062,0.077,0.066,0.288,0.807,0.519,0.313,0.591,0.372,0.114,0.241,0.211,0.132,0.204,0.835,0.583,0.473,0.456,0.577,0.626,0.47,0.345,0.637,0.553,0.558,0.268,0.275,0.274,0.354,0.324,0.325
159,0.316,0.049,0.056,0.128,0.125,0.062,0.093,0.031,0.049,0.094,0.083,0.263,0.779,0.519,0.296,0.627,0.455,0.147,0.313,0.225,0.098,0.162,0.788,0.446,0.47,0.469,0.761,0.436,0.092,0.258,0.517,0.498,0.499,0.275,0.284,0.285,0.497,0.437,0.433
160,0.352,0.057,0.048,0.114,0.103,0.069,0.114,0.034,0.068,0.087,0.087,0.182,0.761,0.58,0.341,0.648,0.501,0.17,0.375,0.239,0.114,0.227,0.852,0.455,0.453,0.6,0.515,0.477,0.251,0.35,0.605,0.486,0.489,0.452,0.344,0.348,0.521,0.523,0.521
161,0.31,0.035,0.018,0.149,0.125,0.072,0.102,0.037,0.062,0.076,0.097,0.273,0.782,0.51,0.302,0.623,0.419,0.137,0.261,0.212,0.149,0.199,0.779,0.477,0.525,0.54,0.358,0.703,0.19,0.319,0.86,0.776,0.778,0.375,0.344,0.34,0.657,0.642,0.637
162,0.342,0.046,0.038,0.098,0.092,0.054,0.082,0.031,0.063,0.084,0.087,0.213,0.75,0.547,0.286,0.661,0.456,0.176,0.381,0.263,0.15,0.224,0.788,0.45,0.462,0.619,0.385,0.57,0.135,0.339,0.672,0.563,0.568,0.322,0.312,0.318,0.792,0.783,0.781
163,0.362,0.034,0.03,0.109,0.084,0.049,0.136,0.025,0.067,0.077,0.061,0.259,0.803,0.543,0.318,0.596,0.397,0.118,0.295,0.226,0.142,0.251,0.867,0.471,0.4,0.864,0.314,0.628,0.699,0.421,0.771,0.71,0.714,0.273,0.243,0.244,0.748,0.74,0.737
164,0.351,0.04,0.028,0.101,0.101,0.025,0.088,0.05,0.087,0.073,0.08,0.162,0.726,0.564,0.301,0.688,0.476,0.175,0.388,0.263,0.163,0.251,0.78,0.447,0.451,0.64,0.304,0.62,0.14,0.365,0.708,0.714,0.718,0.32,0.301,0.308,0.395,0.386,0.388
165,0.321,0.037,0.046,0.088,0.117,0.061,0.086,0.03,0.072,0.092,0.08,0.219,0.749,0.541,0.303,0.662,0.449,0.171,0.389,0.238,0.168,0.257,0.777,0.49,0.44,0.585,0.415,0.706,0.184,0.388,0.252,0.243,0.242,0.203,0.193,0.198,0.146,0.145,0.145
166,0.322,0.048,0.053,0.116,0.108,0.058,0.058,0.025,0.091,0.092,0.085,0.19,0.759,0.569,0.306,0.651,0.503,0.173,0.396,0.264,0.149,0.33,0.832,0.493,0.437,0.671,0.435,0.564,0.061,0.507,0.558,0.535,0.538,0.454,0.45,0.449,0.551,0.545,0.545
167,0.347,0.048,0.043,0.096,0.087,0.038,0.089,0.029,0.087,0.089,0.086,0.192,0.721,0.529,0.27,0.693,0.482,0.173,0.424,0.26,0.165,0.309,0.726,0.38,0.408,0.723,0.364,0.635,0.262,0.446,0.579,0.559,0.557,0.237,0.233,0.234,0.334,0.292,0.299
168,0.347,0.042,0.038,0.15,0.143,0.084,0.128,0.038,0.053,0.077,0.078,0.255,0.789,0.534,0.316,0.615,0.404,0.128,0.294,0.221,0.129,0.196,0.826,0.465,0.435,0.766,0.408,0.584,0.34,0.319,0.882,0.663,0.672,0.352,0.297,0.3,0.591,0.522,0.523
169,0.315,0.04,0.02,0.1,0.087,0.071,0.09,0.029,0.057,0.059,0.091,0.229,0.771,0.543,0.319,0.636,0.402,0.129,0.259,0.233,0.132,0.2,0.813,0.572,0.498,0.674,0.345,0.567,0.282,0.314,0.869,0.776,0.78,0.298,0.286,0.289,0.683,0.669,0.668
170,0.324,0.034,0.043,0.106,0.115,0.074,0.12,0.039,0.057,0.081,0.058,0.276,0.79,0.514,0.308,0.613,0.4,0.115,0.285,0.21,0.133,0.209,0.797,0.475,0.404,0.583,0.575,0.633,0.326,0.341,0.625,0.549,0.552,0.246,0.238,0.239,0.489,0.408,0.406
