,n-sto,ps-pi1,ps-pi2,or-pi1,or-pi2,sn-c,sn-sto,sto-li,cph-cph,sbal-ls1,sbal-ls2,tn-n,tn-gn,n-gn,sn-gn,zy-zy,go-go,en-en,ex-ex,n-sn,al-al,ch-ch,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
85,0.388,0.057,0.045,0.162,0.164,0.064,0.184,0.061,0.064,0.091,0.081,0.203,0.776,0.574,0.371,0.631,0.427,0.162,0.366,0.204,0.122,0.223,0.863,0.438,0.443,0.63,0.5,0.598,0.373,0.353,0.574,0.467,0.476,0.257,0.22,0.231,0.256,0.239,0.238
86,0.415,0.042,0.033,0.124,0.124,0.055,0.208,0.042,0.083,0.055,0.066,0.196,0.777,0.583,0.376,0.629,0.433,0.166,0.363,0.207,0.156,0.28,0.88,0.388,0.457,0.633,0.357,0.754,0.876,0.445,0.862,0.719,0.724,0.173,0.174,0.179,0.497,0.471,0.47
87,0.355,0.055,0.055,0.16,0.138,0.063,0.111,0.061,0.078,0.082,0.077,0.184,0.722,0.539,0.294,0.692,0.429,0.184,0.431,0.245,0.154,0.262,0.739,0.429,0.427,0.685,0.437,0.629,0.175,0.379,0.659,0.544,0.554,0.273,0.269,0.279,0.539,0.522,0.524
88,0.38,0.028,0.02,0.127,0.116,0.076,0.157,0.058,0.056,0.072,0.076,0.252,0.818,0.567,0.347,0.575,0.341,0.113,0.254,0.224,0.099,0.168,0.935,0.56,0.445,0.752,0.282,0.442,0.38,0.292,0.813,0.802,0.799,0.319,0.302,0.306,0.823,0.78,0.783
89,0.369,0.038,0.035,0.115,0.126,0.052,0.163,0.04,0.079,0.067,0.071,0.188,0.735,0.55,0.344,0.678,0.486,0.192,0.395,0.207,0.152,0.298,0.769,0.374,0.486,0.536,0.354,0.734,0.63,0.44,0.738,0.544,0.547,0.189,0.186,0.186,0.541,0.505,0.505
90,0.372,0.05,0.052,0.134,0.133,0.061,0.133,0.05,0.078,0.087,0.082,0.116,0.704,0.588,0.349,0.71,0.482,0.2,0.444,0.238,0.155,0.283,0.786,0.448,0.45,0.615,0.415,0.651,0.299,0.399,0.658,0.538,0.544,0.263,0.238,0.246,0.529,0.509,0.51
91,0.331,0.044,0.031,0.138,0.124,0.057,0.111,0.055,0.055,0.074,0.092,0.262,0.774,0.513,0.295,0.634,0.414,0.179,0.358,0.22,0.138,0.234,0.768,0.444,0.5,0.536,0.391,0.627,0.166,0.369,0.767,0.712,0.71,0.308,0.296,0.306,0.509,0.443,0.445
92,0.354,0.056,0.054,0.146,0.146,0.068,0.109,0.057,0.062,0.096,0.096,0.182,0.764,0.582,0.338,0.645,0.458,0.208,0.442,0.244,0.14,0.265,0.856,0.5,0.471,0.577,0.458,0.574,0.121,0.411,0.684,0.55,0.557,0.336,0.291,0.298,0.565,0.49,0.492
93,0.409,0.027,0.027,0.118,0.136,0.087,0.233,0.039,0.08,0.061,0.07,0.252,0.834,0.582,0.408,0.552,0.35,0.118,0.253,0.179,0.118,0.217,1.0,0.503,0.466,0.822,0.278,0.659,1.0,0.393,0.876,0.664,0.669,0.21,0.193,0.196,0.615,0.555,0.552
94,0.421,0.054,0.049,0.109,0.105,0.071,0.173,0.034,0.088,0.071,0.062,0.155,0.748,0.596,0.347,0.663,0.479,0.158,0.408,0.25,0.158,0.317,0.853,0.365,0.387,0.69,0.472,0.632,0.911,0.478,0.297,0.347,0.35,0.094,0.095,0.098,0.314,0.271,0.272
95,0.351,0.049,0.022,0.148,0.128,0.07,0.098,0.049,0.062,0.095,0.1,0.218,0.736,0.526,0.278,0.678,0.406,0.172,0.376,0.253,0.156,0.234,0.736,0.446,0.457,0.657,0.314,0.617,0.159,0.345,0.861,0.711,0.726,0.358,0.325,0.332,0.614,0.547,0.55
96,0.342,0.042,0.047,0.113,0.107,0.076,0.087,0.047,0.063,0.084,0.105,0.252,0.749,0.505,0.254,0.663,0.422,0.169,0.359,0.255,0.148,0.232,0.723,0.4,0.471,0.633,0.416,0.58,0.1,0.35,0.695,0.55,0.554,0.336,0.314,0.31,0.555,0.495,0.504
97,0.35,0.053,0.047,0.128,0.137,0.074,0.128,0.043,0.085,0.076,0.08,0.137,0.718,0.582,0.36,0.696,0.474,0.201,0.434,0.222,0.159,0.296,0.793,0.489,0.463,0.577,0.431,0.716,0.384,0.425,0.555,0.462,0.469,0.263,0.232,0.24,0.337,0.353,0.353
98,0.33,0.034,0.044,0.126,0.14,0.089,0.134,0.045,0.028,0.066,0.077,0.256,0.784,0.528,0.335,0.621,0.359,0.122,0.276,0.196,0.11,0.154,0.806,0.565,0.442,0.5,0.639,0.561,0.366,0.248,0.796,0.506,0.509,0.295,0.22,0.231,0.445,0.406,0.406
99,0.347,0.034,0.034,0.119,0.13,0.055,0.132,0.043,0.077,0.077,0.058,0.206,0.738,0.532,0.316,0.675,0.441,0.152,0.369,0.218,0.141,0.305,0.748,0.42,0.412,0.645,0.347,0.647,0.451,0.452,0.785,0.687,0.687,0.23,0.228,0.229,0.43,0.425,0.426
100,0.357,0.042,0.042,0.133,0.132,0.056,0.132,0.059,0.056,0.084,0.078,0.207,0.753,0.546,0.32,0.658,0.452,0.169,0.395,0.226,0.132,0.227,0.787,0.418,0.428,0.675,0.368,0.584,0.211,0.345,0.868,0.711,0.727,0.308,0.267,0.277,0.513,0.458,0.453
101,0.345,0.045,0.054,0.145,0.154,0.065,0.118,0.043,0.07,0.082,0.08,0.203,0.755,0.555,0.329,0.656,0.413,0.177,0.391,0.227,0.128,0.245,0.803,0.511,0.453,0.542,0.516,0.564,0.249,0.373,0.599,0.465,0.471,0.317,0.27,0.278,0.306,0.309,0.309
102,0.327,0.05,0.052,0.117,0.108,0.048,0.105,0.047,0.058,0.078,0.078,0.303,0.795,0.492,0.271,0.607,0.397,0.152,0.362,0.222,0.14,0.222,0.769,0.421,0.42,0.691,0.486,0.631,0.223,0.366,0.542,0.54,0.54,0.3,0.283,0.291,0.425,0.417,0.418
103,0.331,0.036,0.051,0.149,0.149,0.072,0.105,0.054,0.04,0.074,0.09,0.252,0.75,0.503,0.276,0.662,0.445,0.188,0.416,0.228,0.121,0.21,0.721,0.404,0.452,0.516,0.448,0.531,0.165,0.317,0.67,0.56,0.566,0.263,0.218,0.222,0.406,0.366,0.368
104,0.353,0.065,0.046,0.156,0.104,0.087,0.11,0.046,0.065,0.082,0.102,0.225,0.773,0.556,0.32,0.634,0.39,0.143,0.348,0.246,0.124,0.226,0.832,0.538,0.411,0.867,0.448,0.504,0.223,0.356,0.519,0.552,0.551,0.366,0.305,0.312,1.0,1.0,1.0
105,0.323,0.05,0.043,0.14,0.14,0.084,0.11,0.044,0.048,0.078,0.075,0.245,0.765,0.52,0.309,0.644,0.379,0.149,0.332,0.215,0.122,0.21,0.766,0.528,0.449,0.705,0.443,0.567,0.228,0.326,0.714,0.554,0.564,0.318,0.297,0.305,0.55,0.505,0.508
106,0.366,0.04,0.05,0.122,0.134,0.052,0.122,0.046,0.083,0.089,0.091,0.17,0.701,0.535,0.291,0.713,0.505,0.204,0.437,0.244,0.154,0.302,0.712,0.335,0.467,0.564,0.391,0.631,0.252,0.424,0.529,0.436,0.44,0.266,0.241,0.247,0.356,0.344,0.343
107,0.375,0.05,0.044,0.137,0.152,0.055,0.146,0.043,0.086,0.081,0.081,0.162,0.738,0.579,0.35,0.675,0.478,0.207,0.421,0.229,0.155,0.326,0.814,0.427,0.492,0.522,0.435,0.677,0.446,0.483,0.648,0.523,0.517,0.209,0.201,0.202,0.473,0.44,0.443
108,0.344,0.049,0.044,0.144,0.14,0.056,0.126,0.049,0.064,0.064,0.078,0.28,0.782,0.504,0.287,0.623,0.358,0.14,0.343,0.219,0.125,0.22,0.768,0.455,0.408,0.786,0.423,0.571,0.282,0.353,0.779,0.574,0.59,0.251,0.218,0.23,0.339,0.311,0.311
109,0.326,0.04,0.028,0.113,0.127,0.058,0.126,0.056,0.058,0.063,0.075,0.238,0.77,0.533,0.336,0.638,0.364,0.129,0.275,0.204,0.129,0.2,0.792,0.577,0.469,0.659,0.4,0.632,0.279,0.313,0.728,0.625,0.626,0.24,0.222,0.225,0.43,0.412,0.411
110,0.319,0.052,0.052,0.133,0.152,0.072,0.089,0.053,0.053,0.076,0.079,0.213,0.754,0.542,0.311,0.656,0.461,0.186,0.408,0.231,0.133,0.231,0.784,0.484,0.456,0.575,0.486,0.576,0.113,0.352,0.707,0.529,0.543,0.328,0.289,0.302,0.326,0.336,0.334
111,0.35,0.046,0.048,0.134,0.134,0.055,0.118,0.047,0.071,0.07,0.076,0.232,0.767,0.535,0.303,0.641,0.421,0.197,0.417,0.232,0.15,0.283,0.792,0.439,0.472,0.558,0.427,0.647,0.318,0.441,0.719,0.571,0.573,0.236,0.223,0.229,0.454,0.428,0.431
112,0.348,0.045,0.044,0.134,0.147,0.064,0.105,0.059,0.059,0.086,0.085,0.181,0.748,0.568,0.327,0.664,0.455,0.194,0.406,0.242,0.136,0.236,0.811,0.488,0.478,0.541,0.424,0.562,0.132,0.355,0.619,0.516,0.519,0.335,0.287,0.3,0.386,0.379,0.379
113,0.363,0.057,0.045,0.122,0.122,0.08,0.142,0.04,0.083,0.072,0.09,0.16,0.725,0.565,0.343,0.689,0.429,0.182,0.406,0.222,0.162,0.304,0.778,0.471,0.448,0.67,0.418,0.73,0.462,0.441,0.689,0.514,0.529,0.231,0.239,0.238,0.328,0.305,0.302
114,0.395,0.046,0.063,0.136,0.178,0.077,0.14,0.055,0.043,0.091,0.086,0.197,0.77,0.581,0.328,0.639,0.417,0.177,0.38,0.258,0.143,0.219,0.862,0.451,0.466,0.503,0.612,0.554,0.312,0.343,0.497,0.427,0.43,0.265,0.241,0.241,0.401,0.372,0.372
115,0.291,0.044,0.039,0.114,0.111,0.062,0.098,0.041,0.055,0.062,0.062,0.249,0.748,0.5,0.307,0.664,0.484,0.166,0.375,0.194,0.125,0.264,0.714,0.432,0.443,0.669,0.374,0.644,0.239,0.398,0.716,0.55,0.568,0.273,0.239,0.25,0.605,0.592,0.59
116,0.361,0.043,0.043,0.13,0.146,0.052,0.124,0.045,0.084,0.072,0.073,0.157,0.715,0.558,0.321,0.699,0.473,0.197,0.417,0.237,0.163,0.327,0.757,0.419,0.472,0.543,0.402,0.688,0.361,0.468,0.644,0.544,0.55,0.251,0.239,0.247,0.364,0.355,0.355
117,0.33,0.034,0.043,0.125,0.145,0.049,0.113,0.06,0.049,0.086,0.073,0.263,0.752,0.496,0.28,0.659,0.43,0.144,0.347,0.218,0.12,0.181,0.714,0.386,0.415,0.667,0.401,0.55,0.141,0.275,0.627,0.536,0.536,0.282,0.264,0.268,0.374,0.363,0.362
118,0.349,0.052,0.052,0.117,0.116,0.068,0.15,0.037,0.083,0.074,0.083,0.166,0.748,0.582,0.385,0.664,0.531,0.183,0.417,0.199,0.15,0.317,0.832,0.441,0.439,0.639,0.444,0.754,0.5,0.477,0.747,0.552,0.563,0.238,0.227,0.232,0.468,0.451,0.452
119,0.329,0.043,0.055,0.137,0.156,0.08,0.135,0.039,0.058,0.061,0.07,0.174,0.735,0.561,0.368,0.678,0.504,0.194,0.406,0.194,0.135,0.232,0.785,0.46,0.478,0.598,0.422,0.696,0.44,0.342,0.709,0.517,0.524,0.31,0.271,0.273,0.453,0.445,0.445
120,0.296,0.049,0.039,0.139,0.123,0.052,0.104,0.035,0.039,0.063,0.072,0.295,0.764,0.469,0.278,0.645,0.401,0.157,0.349,0.192,0.123,0.175,0.69,0.436,0.45,0.662,0.423,0.641,0.331,0.271,0.686,0.519,0.524,0.323,0.283,0.286,0.354,0.362,0.362
121,0.36,0.039,0.025,0.127,0.124,0.063,0.144,0.055,0.052,0.087,0.087,0.297,0.802,0.514,0.298,0.598,0.385,0.176,0.336,0.216,0.124,0.193,0.816,0.405,0.524,0.534,0.34,0.574,0.292,0.323,0.884,0.743,0.753,0.29,0.252,0.255,0.463,0.482,0.483
122,0.344,0.037,0.053,0.112,0.129,0.073,0.134,0.031,0.052,0.078,0.077,0.209,0.768,0.56,0.354,0.64,0.374,0.127,0.291,0.21,0.112,0.202,0.83,0.594,0.436,0.472,0.75,0.533,0.539,0.316,0.568,0.463,0.467,0.292,0.251,0.26,0.442,0.411,0.408
123,0.316,0.042,0.045,0.132,0.124,0.062,0.084,0.03,0.072,0.082,0.073,0.163,0.712,0.55,0.318,0.702,0.467,0.204,0.418,0.234,0.153,0.295,0.743,0.503,0.488,0.549,0.388,0.654,0.238,0.42,0.678,0.576,0.579,0.347,0.318,0.323,0.478,0.441,0.441
124,0.357,0.05,0.058,0.163,0.176,0.058,0.113,0.05,0.066,0.097,0.102,0.208,0.759,0.554,0.31,0.651,0.457,0.194,0.423,0.244,0.145,0.242,0.807,0.433,0.459,0.629,0.443,0.594,0.143,0.372,0.755,0.559,0.566,0.275,0.257,0.258,0.549,0.513,0.517
125,0.419,0.045,0.045,0.134,0.134,0.071,0.205,0.045,0.08,0.08,0.08,0.16,0.758,0.597,0.383,0.652,0.455,0.169,0.375,0.214,0.134,0.268,0.869,0.393,0.451,0.633,0.421,0.626,0.708,0.411,0.68,0.584,0.592,0.251,0.187,0.193,0.449,0.432,0.433
126,0.389,0.039,0.044,0.122,0.122,0.058,0.156,0.044,0.088,0.077,0.068,0.139,0.736,0.602,0.369,0.677,0.474,0.189,0.413,0.233,0.166,0.335,0.843,0.449,0.458,0.593,0.371,0.712,0.552,0.495,0.508,0.418,0.423,0.199,0.198,0.201,0.339,0.342,0.343
127,0.371,0.05,0.041,0.146,0.158,0.068,0.135,0.068,0.045,0.075,0.075,0.18,0.767,0.588,0.352,0.642,0.439,0.18,0.394,0.237,0.135,0.169,0.869,0.497,0.457,0.567,0.446,0.57,0.259,0.263,0.823,0.55,0.565,0.312,0.245,0.251,0.436,0.429,0.43
128,0.362,0.049,0.049,0.161,0.161,0.085,0.11,0.042,0.067,0.088,0.094,0.143,0.715,0.573,0.321,0.699,0.489,0.21,0.454,0.253,0.143,0.244,0.778,0.438,0.463,0.529,0.441,0.565,0.181,0.349,0.881,0.578,0.594,0.406,0.331,0.346,0.407,0.383,0.38
129,0.319,0.023,0.032,0.114,0.137,0.051,0.068,0.046,0.091,0.051,0.064,0.205,0.729,0.524,0.273,0.685,0.479,0.182,0.411,0.251,0.159,0.322,0.726,0.428,0.443,0.626,0.241,0.633,0.111,0.47,0.543,0.469,0.473,0.289,0.304,0.307,0.291,0.28,0.279
130,0.335,0.044,0.044,0.144,0.149,0.047,0.098,0.051,0.068,0.084,0.087,0.178,0.734,0.556,0.318,0.679,0.479,0.199,0.424,0.238,0.149,0.276,0.777,0.461,0.469,0.578,0.383,0.626,0.109,0.406,0.866,0.607,0.625,0.335,0.298,0.31,0.399,0.371,0.376
131,0.39,0.065,0.061,0.166,0.158,0.065,0.14,0.065,0.056,0.099,0.093,0.183,0.748,0.567,0.318,0.664,0.385,0.193,0.443,0.25,0.148,0.229,0.81,0.462,0.436,0.617,0.529,0.592,0.192,0.345,0.561,0.422,0.43,0.282,0.241,0.254,0.295,0.281,0.283
132,0.352,0.044,0.04,0.113,0.127,0.052,0.12,0.038,0.082,0.073,0.075,0.175,0.729,0.555,0.323,0.684,0.459,0.208,0.439,0.232,0.158,0.333,0.769,0.442,0.474,0.577,0.35,0.681,0.405,0.487,0.815,0.657,0.664,0.244,0.235,0.243,0.431,0.407,0.407
133,0.382,0.048,0.056,0.149,0.153,0.059,0.141,0.042,0.058,0.093,0.089,0.215,0.748,0.534,0.294,0.664,0.439,0.19,0.406,0.241,0.141,0.24,0.763,0.353,0.468,0.568,0.481,0.585,0.35,0.361,0.872,0.581,0.593,0.306,0.256,0.27,0.289,0.298,0.296
134,0.368,0.056,0.061,0.151,0.176,0.069,0.123,0.054,0.068,0.086,0.091,0.203,0.747,0.544,0.299,0.665,0.434,0.19,0.406,0.245,0.15,0.244,0.776,0.408,0.468,0.574,0.537,0.612,0.231,0.367,0.741,0.542,0.553,0.362,0.301,0.318,0.386,0.375,0.373
135,0.358,0.044,0.063,0.121,0.141,0.06,0.141,0.044,0.082,0.063,0.099,0.179,0.716,0.537,0.319,0.698,0.461,0.18,0.422,0.22,0.141,0.301,0.73,0.388,0.427,0.783,0.379,0.641,0.405,0.431,0.648,0.521,0.518,0.231,0.24,0.242,0.376,0.346,0.345
136,0.402,0.04,0.04,0.156,0.146,0.085,0.202,0.045,0.09,0.071,0.065,0.201,0.771,0.57,0.371,0.637,0.404,0.147,0.336,0.201,0.157,0.301,0.849,0.418,0.437,0.605,0.449,0.781,0.778,0.473,0.667,0.531,0.545,0.185,0.168,0.172,0.427,0.416,0.417
137,0.364,0.044,0.044,0.14,0.14,0.054,0.118,0.055,0.054,0.082,0.086,0.193,0.728,0.535,0.289,0.686,0.451,0.204,0.44,0.246,0.15,0.247,0.74,0.379,0.464,0.578,0.373,0.61,0.219,0.36,0.685,0.563,0.578,0.318,0.267,0.285,0.343,0.326,0.327
138,0.361,0.043,0.047,0.151,0.134,0.093,0.152,0.062,0.031,0.078,0.073,0.224,0.79,0.572,0.368,0.613,0.359,0.116,0.279,0.209,0.09,0.138,0.885,0.613,0.416,0.862,0.45,0.431,0.306,0.225,0.575,0.576,0.579,0.336,0.288,0.301,0.815,0.815,0.814
139,0.418,0.059,0.051,0.123,0.122,0.055,0.166,0.051,0.062,0.064,0.072,0.173,0.766,0.594,0.344,0.642,0.4,0.163,0.378,0.256,0.133,0.225,0.878,0.445,0.431,0.761,0.444,0.52,0.538,0.35,0.798,0.773,0.765,0.453,0.377,0.377,0.786,0.789,0.781
140,0.378,0.06,0.057,0.163,0.163,0.081,0.108,0.054,0.054,0.098,0.103,0.176,0.783,0.608,0.338,0.621,0.446,0.176,0.405,0.27,0.136,0.23,0.929,0.516,0.435,0.619,0.537,0.504,0.111,0.37,0.643,0.445,0.457,0.362,0.333,0.339,0.541,0.513,0.517
141,0.344,0.051,0.051,0.146,0.164,0.074,0.11,0.054,0.054,0.074,0.097,0.163,0.726,0.565,0.333,0.687,0.434,0.182,0.381,0.235,0.128,0.238,0.78,0.514,0.478,0.495,0.567,0.545,0.165,0.346,0.594,0.45,0.45,0.306,0.264,0.268,0.218,0.227,0.224
142,0.356,0.054,0.039,0.151,0.152,0.078,0.129,0.054,0.065,0.087,0.078,0.172,0.742,0.57,0.344,0.67,0.455,0.172,0.366,0.227,0.14,0.237,0.807,0.473,0.47,0.628,0.431,0.617,0.268,0.354,0.76,0.603,0.612,0.275,0.251,0.253,0.467,0.425,0.423
143,0.326,0.043,0.047,0.133,0.133,0.075,0.104,0.044,0.059,0.087,0.087,0.163,0.725,0.563,0.342,0.688,0.46,0.178,0.4,0.222,0.126,0.244,0.776,0.52,0.445,0.584,0.433,0.568,0.152,0.355,0.64,0.493,0.494,0.328,0.289,0.295,0.422,0.402,0.401
144,0.354,0.053,0.055,0.166,0.168,0.075,0.118,0.053,0.068,0.089,0.088,0.155,0.739,0.584,0.348,0.674,0.45,0.199,0.431,0.236,0.133,0.236,0.822,0.511,0.462,0.548,0.495,0.564,0.168,0.35,0.619,0.476,0.478,0.317,0.259,0.268,0.325,0.32,0.321
145,0.355,0.052,0.052,0.141,0.158,0.088,0.121,0.048,0.037,0.084,0.071,0.255,0.792,0.544,0.312,0.611,0.372,0.117,0.296,0.235,0.117,0.141,0.844,0.516,0.395,0.607,0.732,0.498,0.288,0.231,0.671,0.449,0.467,0.368,0.29,0.304,0.393,0.361,0.361
146,0.328,0.045,0.045,0.131,0.129,0.072,0.115,0.043,0.057,0.076,0.076,0.241,0.769,0.529,0.315,0.639,0.441,0.157,0.342,0.214,0.114,0.214,0.786,0.456,0.459,0.637,0.45,0.533,0.306,0.335,0.821,0.712,0.712,0.311,0.259,0.263,0.557,0.538,0.538
147,0.337,0.056,0.048,0.155,0.155,0.077,0.097,0.048,0.068,0.082,0.091,0.163,0.721,0.558,0.317,0.693,0.5,0.212,0.443,0.24,0.135,0.25,0.764,0.442,0.479,0.552,0.444,0.563,0.135,0.361,0.765,0.478,0.493,0.349,0.281,0.291,0.398,0.371,0.373
148,0.331,0.049,0.049,0.156,0.155,0.075,0.095,0.047,0.054,0.091,0.082,0.216,0.756,0.54,0.304,0.655,0.44,0.182,0.405,0.236,0.135,0.229,0.782,0.477,0.449,0.632,0.426,0.572,0.133,0.35,0.769,0.531,0.546,0.352,0.305,0.32,0.423,0.412,0.406
149,0.3,0.037,0.037,0.118,0.117,0.075,0.134,0.033,0.05,0.06,0.06,0.3,0.785,0.486,0.32,0.62,0.389,0.133,0.284,0.167,0.117,0.25,0.744,0.478,0.468,0.639,0.435,0.701,0.574,0.403,0.854,0.675,0.693,0.212,0.224,0.223,0.454,0.416,0.411
150,0.334,0.038,0.04,0.129,0.121,0.053,0.119,0.035,0.076,0.075,0.063,0.267,0.787,0.522,0.307,0.618,0.394,0.153,0.341,0.216,0.155,0.292,0.802,0.477,0.449,0.575,0.443,0.718,0.484,0.472,0.599,0.509,0.507,0.221,0.211,0.214,0.306,0.301,0.301
151,0.34,0.049,0.061,0.163,0.163,0.068,0.109,0.054,0.054,0.091,0.086,0.149,0.72,0.57,0.34,0.694,0.465,0.177,0.422,0.232,0.136,0.244,0.779,0.497,0.419,0.695,0.447,0.586,0.124,0.352,0.735,0.532,0.543,0.325,0.289,0.299,0.527,0.503,0.501
152,0.351,0.037,0.043,0.14,0.135,0.053,0.126,0.042,0.089,0.076,0.069,0.209,0.746,0.538,0.313,0.666,0.462,0.187,0.403,0.225,0.163,0.336,0.767,0.405,0.464,0.572,0.374,0.724,0.425,0.505,0.632,0.573,0.571,0.223,0.223,0.225,0.363,0.348,0.348
153,0.345,0.052,0.045,0.129,0.13,0.059,0.102,0.043,0.073,0.064,0.081,0.144,0.704,0.561,0.318,0.71,0.457,0.173,0.407,0.246,0.175,0.318,0.75,0.473,0.425,0.751,0.373,0.711,0.301,0.448,0.525,0.481,0.48,0.252,0.244,0.242,0.493,0.468,0.466
154,0.374,0.046,0.047,0.125,0.125,0.059,0.139,0.037,0.081,0.085,0.083,0.168,0.752,0.585,0.351,0.659,0.447,0.197,0.42,0.235,0.161,0.345,0.843,0.474,0.469,0.574,0.412,0.685,0.482,0.524,0.573,0.416,0.422,0.198,0.185,0.19,0.305,0.307,0.309
155,0.343,0.045,0.046,0.14,0.151,0.073,0.125,0.047,0.068,0.077,0.079,0.161,0.728,0.567,0.349,0.686,0.467,0.198,0.422,0.218,0.135,0.25,0.785,0.48,0.469,0.551,0.417,0.619,0.27,0.364,0.723,0.534,0.539,0.293,0.244,0.254,0.363,0.359,0.36
156,0.357,0.053,0.06,0.172,0.175,0.065,0.108,0.055,0.062,0.087,0.085,0.148,0.725,0.578,0.329,0.688,0.504,0.209,0.446,0.249,0.135,0.234,0.797,0.438,0.469,0.56,0.483,0.542,0.138,0.34,0.774,0.514,0.545,0.331,0.293,0.31,0.436,0.413,0.414
157,0.335,0.053,0.045,0.162,0.163,0.074,0.099,0.05,0.062,0.078,0.089,0.173,0.731,0.558,0.324,0.682,0.471,0.198,0.446,0.236,0.149,0.235,0.776,0.48,0.444,0.566,0.438,0.631,0.111,0.345,0.813,0.546,0.566,0.446,0.356,0.37,0.378,0.37,0.367
158,0.361,0.057,0.057,0.16,0.142,0.06,0.142,0.04,0.06,0.083,0.09,0.221,0.763,0.542,0.323,0.647,0.465,0.16,0.341,0.222,0.12,0.241,0.795,0.391,0.469,0.5,0.713,0.541,0.351,0.372,0.453,0.352,0.354,0.277,0.24,0.238,0.458,0.438,0.438
159,0.355,0.046,0.046,0.14,0.154,0.068,0.141,0.04,0.064,0.063,0.057,0.24,0.775,0.536,0.325,0.632,0.405,0.14,0.342,0.215,0.152,0.267,0.805,0.454,0.409,0.721,0.455,0.707,0.568,0.422,0.734,0.542,0.556,0.192,0.208,0.212,0.345,0.327,0.326
160,0.313,0.028,0.044,0.119,0.158,0.081,0.119,0.039,0.059,0.081,0.087,0.254,0.763,0.509,0.315,0.647,0.392,0.138,0.313,0.197,0.137,0.196,0.747,0.503,0.441,0.71,0.367,0.695,0.337,0.303,0.53,0.446,0.451,0.334,0.285,0.289,0.321,0.334,0.333
161,0.347,0.046,0.029,0.122,0.144,0.084,0.122,0.061,0.064,0.073,0.091,0.224,0.754,0.53,0.308,0.657,0.412,0.184,0.369,0.225,0.124,0.205,0.766,0.456,0.499,0.554,0.368,0.551,0.223,0.312,0.701,0.548,0.563,0.314,0.255,0.271,0.445,0.357,0.362
162,0.324,0.044,0.044,0.14,0.14,0.071,0.097,0.035,0.061,0.075,0.083,0.245,0.797,0.552,0.324,0.604,0.429,0.193,0.394,0.228,0.114,0.245,0.867,0.531,0.49,0.544,0.419,0.5,0.178,0.406,0.881,0.592,0.608,0.406,0.352,0.37,0.492,0.451,0.454
163,0.324,0.03,0.038,0.121,0.121,0.054,0.135,0.054,0.042,0.055,0.067,0.255,0.751,0.497,0.308,0.66,0.419,0.135,0.296,0.19,0.095,0.163,0.714,0.418,0.456,0.504,0.5,0.5,0.33,0.247,0.731,0.553,0.558,0.244,0.212,0.216,0.524,0.516,0.516
164,0.408,0.044,0.04,0.148,0.163,0.071,0.174,0.045,0.082,0.084,0.088,0.186,0.782,0.601,0.367,0.623,0.417,0.182,0.375,0.234,0.172,0.279,0.916,0.463,0.485,0.555,0.416,0.735,0.54,0.448,0.636,0.562,0.563,0.214,0.194,0.199,0.544,0.499,0.498
165,0.34,0.055,0.053,0.129,0.141,0.068,0.125,0.034,0.065,0.078,0.083,0.267,0.779,0.516,0.301,0.627,0.396,0.162,0.361,0.216,0.143,0.25,0.781,0.444,0.449,0.648,0.514,0.662,0.38,0.399,0.6,0.456,0.471,0.273,0.271,0.279,0.657,0.555,0.566
166,0.346,0.045,0.055,0.123,0.141,0.066,0.138,0.039,0.062,0.07,0.055,0.259,0.767,0.508,0.3,0.642,0.41,0.136,0.348,0.21,0.136,0.272,0.75,0.395,0.391,0.728,0.505,0.648,0.571,0.424,0.531,0.45,0.454,0.189,0.197,0.198,0.346,0.319,0.324
167,0.34,0.047,0.043,0.129,0.121,0.072,0.105,0.056,0.064,0.09,0.087,0.185,0.742,0.557,0.322,0.671,0.46,0.195,0.428,0.235,0.138,0.226,0.787,0.472,0.456,0.621,0.372,0.587,0.131,0.337,0.646,0.516,0.519,0.299,0.259,0.263,0.344,0.367,0.364
168,0.34,0.022,0.044,0.098,0.124,0.077,0.127,0.049,0.062,0.077,0.064,0.247,0.808,0.564,0.357,0.589,0.379,0.093,0.247,0.217,0.109,0.232,0.909,0.607,0.377,0.667,0.532,0.502,0.359,0.394,0.74,0.532,0.538,0.189,0.2,0.198,0.408,0.412,0.411
169,0.392,0.05,0.057,0.173,0.172,0.065,0.141,0.047,0.063,0.091,0.084,0.188,0.753,0.565,0.314,0.659,0.439,0.188,0.439,0.251,0.157,0.251,0.813,0.394,0.428,0.67,0.425,0.625,0.299,0.381,0.787,0.549,0.567,0.231,0.214,0.22,0.474,0.42,0.423
170,0.339,0.036,0.039,0.135,0.147,0.069,0.119,0.053,0.053,0.083,0.078,0.232,0.757,0.535,0.314,0.653,0.461,0.188,0.392,0.221,0.139,0.221,0.777,0.427,0.48,0.564,0.354,0.629,0.223,0.338,0.607,0.477,0.486,0.282,0.244,0.251,0.296,0.282,0.283
