,n-sto,ps-pi1,ps-pi2,or-pi1,or-pi2,sn-c,sn-sto,sto-li,cph-cph,sbal-ls1,sbal-ls2,tn-n,tn-gn,n-gn,sn-gn,zy-zy,go-go,en-en,ex-ex,n-sn,al-al,ch-ch,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
85,0.299,0.049,0.049,0.105,0.106,0.087,0.087,0.035,0.055,0.087,0.078,0.28,0.788,0.508,0.297,0.616,0.425,0.176,0.368,0.213,0.141,0.245,0.802,0.494,0.478,0.552,0.467,0.662,0.311,0.398,0.673,0.599,0.599,0.337,0.318,0.32,0.493,0.466,0.465
86,0.308,0.045,0.037,0.07,0.071,0.051,0.091,0.042,0.078,0.054,0.074,0.25,0.752,0.502,0.285,0.659,0.412,0.157,0.363,0.22,0.162,0.27,0.741,0.473,0.433,0.665,0.363,0.736,0.414,0.41,0.625,0.552,0.549,0.223,0.236,0.241,0.393,0.365,0.368
87,0.314,0.057,0.049,0.096,0.096,0.056,0.096,0.027,0.069,0.079,0.091,0.203,0.747,0.545,0.327,0.665,0.489,0.176,0.408,0.218,0.138,0.26,0.797,0.474,0.431,0.572,0.486,0.633,0.345,0.391,0.556,0.454,0.452,0.288,0.267,0.268,0.452,0.423,0.422
88,0.269,0.044,0.052,0.098,0.108,0.078,0.08,0.047,0.062,0.071,0.059,0.256,0.73,0.479,0.289,0.683,0.419,0.157,0.362,0.194,0.148,0.268,0.681,0.504,0.434,0.565,0.5,0.763,0.185,0.392,0.663,0.567,0.566,0.31,0.28,0.281,0.301,0.286,0.287
89,0.308,0.046,0.046,0.087,0.095,0.06,0.109,0.044,0.071,0.065,0.066,0.228,0.747,0.521,0.323,0.665,0.443,0.154,0.375,0.199,0.159,0.275,0.761,0.483,0.411,0.696,0.397,0.799,0.544,0.414,0.587,0.487,0.49,0.235,0.221,0.222,0.448,0.36,0.366
90,0.327,0.055,0.052,0.099,0.105,0.051,0.089,0.054,0.076,0.081,0.078,0.184,0.73,0.546,0.308,0.683,0.499,0.181,0.429,0.238,0.162,0.299,0.776,0.439,0.422,0.649,0.421,0.681,0.201,0.438,0.615,0.505,0.505,0.278,0.261,0.271,0.466,0.428,0.434
91,0.343,0.059,0.053,0.136,0.133,0.062,0.118,0.05,0.062,0.094,0.097,0.212,0.755,0.546,0.323,0.656,0.444,0.171,0.38,0.225,0.132,0.212,0.809,0.462,0.45,0.589,0.514,0.587,0.249,0.323,0.418,0.386,0.392,0.263,0.241,0.25,0.263,0.236,0.239
92,0.321,0.027,0.044,0.11,0.111,0.071,0.111,0.063,0.037,0.088,0.078,0.294,0.821,0.527,0.322,0.57,0.378,0.125,0.286,0.214,0.123,0.186,0.899,0.561,0.437,0.466,0.563,0.575,0.242,0.326,0.627,0.545,0.548,0.245,0.255,0.26,0.441,0.417,0.415
93,0.288,0.061,0.053,0.119,0.102,0.069,0.102,0.034,0.067,0.075,0.075,0.185,0.724,0.54,0.354,0.69,0.504,0.169,0.409,0.186,0.152,0.288,0.761,0.502,0.413,0.667,0.467,0.817,0.348,0.417,0.636,0.558,0.558,0.283,0.282,0.281,0.333,0.301,0.303
94,0.337,0.047,0.048,0.087,0.096,0.067,0.121,0.042,0.067,0.086,0.08,0.185,0.745,0.562,0.346,0.667,0.468,0.169,0.374,0.216,0.133,0.244,0.819,0.481,0.452,0.568,0.457,0.616,0.4,0.366,0.631,0.557,0.561,0.289,0.254,0.265,0.345,0.337,0.336
95,0.325,0.053,0.048,0.133,0.127,0.06,0.125,0.059,0.051,0.074,0.079,0.249,0.775,0.527,0.328,0.632,0.424,0.167,0.359,0.2,0.117,0.202,0.81,0.481,0.465,0.509,0.549,0.585,0.306,0.32,0.476,0.425,0.43,0.296,0.24,0.244,0.394,0.343,0.342
96,0.292,0.058,0.049,0.105,0.093,0.059,0.071,0.035,0.058,0.075,0.068,0.244,0.745,0.501,0.28,0.667,0.482,0.163,0.373,0.221,0.152,0.234,0.73,0.434,0.437,0.664,0.457,0.688,0.231,0.351,0.525,0.468,0.468,0.375,0.354,0.356,0.489,0.455,0.455
97,0.349,0.052,0.066,0.116,0.111,0.055,0.129,0.037,0.073,0.091,0.075,0.164,0.735,0.571,0.352,0.678,0.477,0.202,0.424,0.22,0.146,0.24,0.818,0.465,0.476,0.508,0.532,0.664,0.462,0.354,0.605,0.58,0.579,0.288,0.264,0.267,0.335,0.323,0.323
98,0.326,0.027,0.036,0.084,0.095,0.062,0.12,0.043,0.054,0.087,0.077,0.291,0.782,0.493,0.291,0.623,0.433,0.123,0.28,0.209,0.119,0.171,0.769,0.395,0.439,0.428,0.553,0.569,0.376,0.274,0.544,0.508,0.512,0.277,0.25,0.251,0.393,0.368,0.366
99,0.312,0.039,0.048,0.094,0.102,0.067,0.087,0.047,0.055,0.076,0.072,0.239,0.765,0.528,0.307,0.644,0.408,0.147,0.339,0.225,0.124,0.181,0.797,0.539,0.434,0.478,0.572,0.551,0.198,0.281,0.425,0.411,0.411,0.276,0.261,0.265,0.444,0.414,0.414
100,0.355,0.045,0.046,0.092,0.102,0.07,0.132,0.043,0.061,0.08,0.086,0.192,0.745,0.557,0.334,0.667,0.466,0.176,0.404,0.224,0.149,0.24,0.811,0.433,0.436,0.64,0.373,0.665,0.506,0.36,0.586,0.521,0.524,0.286,0.252,0.253,0.327,0.321,0.318
101,0.324,0.04,0.051,0.086,0.1,0.042,0.1,0.028,0.056,0.095,0.089,0.24,0.761,0.522,0.297,0.648,0.437,0.156,0.367,0.225,0.142,0.225,0.783,0.453,0.425,0.587,0.46,0.631,0.311,0.347,0.609,0.552,0.548,0.295,0.281,0.285,0.43,0.418,0.418
102,0.325,0.042,0.047,0.105,0.114,0.069,0.114,0.047,0.058,0.09,0.085,0.237,0.758,0.523,0.312,0.652,0.453,0.162,0.373,0.212,0.143,0.229,0.779,0.439,0.434,0.542,0.468,0.675,0.258,0.351,0.465,0.426,0.424,0.26,0.237,0.244,0.533,0.499,0.499
103,0.319,0.056,0.058,0.101,0.113,0.07,0.099,0.031,0.06,0.077,0.08,0.158,0.724,0.567,0.347,0.689,0.519,0.179,0.399,0.22,0.169,0.262,0.8,0.478,0.449,0.619,0.475,0.768,0.411,0.38,0.489,0.452,0.446,0.296,0.266,0.27,0.438,0.397,0.396
104,0.286,0.049,0.049,0.09,0.09,0.049,0.109,0.049,0.09,0.078,0.069,0.282,0.786,0.507,0.329,0.618,0.439,0.158,0.375,0.179,0.132,0.248,0.797,0.503,0.421,0.65,0.441,0.737,0.273,0.401,0.523,0.408,0.408,0.23,0.208,0.209,0.433,0.389,0.39
105,0.314,0.053,0.053,0.112,0.116,0.069,0.134,0.037,0.074,0.075,0.06,0.259,0.765,0.511,0.332,0.645,0.451,0.164,0.369,0.18,0.134,0.257,0.77,0.437,0.444,0.546,0.546,0.744,0.697,0.398,0.532,0.451,0.452,0.223,0.209,0.211,0.39,0.352,0.351
106,0.339,0.054,0.06,0.11,0.118,0.076,0.127,0.051,0.059,0.08,0.087,0.177,0.735,0.558,0.346,0.679,0.492,0.177,0.388,0.212,0.126,0.219,0.799,0.445,0.456,0.528,0.564,0.594,0.366,0.323,0.481,0.43,0.432,0.282,0.237,0.248,0.449,0.418,0.416
107,0.334,0.054,0.054,0.107,0.121,0.045,0.122,0.048,0.091,0.085,0.081,0.181,0.728,0.547,0.335,0.686,0.474,0.182,0.41,0.212,0.182,0.308,0.775,0.451,0.444,0.619,0.443,0.858,0.389,0.449,0.66,0.559,0.559,0.237,0.225,0.226,0.467,0.436,0.435
108,0.319,0.052,0.044,0.098,0.098,0.074,0.098,0.049,0.062,0.088,0.082,0.183,0.744,0.562,0.342,0.668,0.462,0.159,0.38,0.223,0.16,0.235,0.817,0.528,0.418,0.715,0.39,0.717,0.235,0.352,0.634,0.574,0.581,0.33,0.304,0.309,0.437,0.417,0.422
109,0.344,0.047,0.041,0.092,0.092,0.057,0.126,0.047,0.081,0.073,0.065,0.217,0.767,0.55,0.332,0.641,0.469,0.172,0.389,0.219,0.172,0.286,0.834,0.439,0.442,0.613,0.386,0.785,0.608,0.446,0.696,0.537,0.536,0.186,0.192,0.19,0.437,0.41,0.409
110,0.306,0.031,0.034,0.093,0.093,0.079,0.101,0.034,0.055,0.079,0.083,0.207,0.747,0.541,0.339,0.665,0.437,0.12,0.307,0.207,0.153,0.23,0.791,0.545,0.391,0.593,0.422,0.739,0.412,0.346,0.62,0.526,0.527,0.356,0.322,0.325,0.407,0.401,0.4
111,0.3,0.05,0.05,0.095,0.11,0.075,0.085,0.057,0.06,0.079,0.081,0.223,0.749,0.533,0.317,0.662,0.441,0.166,0.384,0.216,0.149,0.222,0.782,0.528,0.432,0.591,0.472,0.69,0.136,0.335,0.482,0.444,0.449,0.307,0.283,0.287,0.339,0.314,0.313
112,0.301,0.054,0.039,0.12,0.097,0.063,0.099,0.043,0.055,0.058,0.084,0.301,0.786,0.485,0.287,0.618,0.392,0.131,0.315,0.207,0.131,0.188,0.763,0.48,0.416,0.839,0.391,0.633,0.311,0.304,0.663,0.567,0.576,0.33,0.297,0.308,0.493,0.472,0.474
113,0.293,0.03,0.047,0.104,0.112,0.066,0.106,0.021,0.042,0.075,0.066,0.313,0.796,0.484,0.299,0.606,0.399,0.125,0.293,0.188,0.104,0.21,0.776,0.481,0.427,0.636,0.448,0.553,0.622,0.347,0.453,0.426,0.431,0.354,0.316,0.314,0.258,0.265,0.264
114,0.322,0.043,0.042,0.084,0.082,0.057,0.098,0.044,0.067,0.089,0.089,0.252,0.772,0.527,0.303,0.635,0.451,0.181,0.392,0.224,0.154,0.232,0.807,0.455,0.462,0.51,0.425,0.688,0.198,0.365,0.496,0.486,0.483,0.308,0.281,0.286,0.507,0.471,0.47
115,0.333,0.05,0.047,0.1,0.112,0.057,0.111,0.033,0.089,0.08,0.071,0.2,0.745,0.545,0.323,0.667,0.489,0.178,0.411,0.222,0.156,0.311,0.794,0.434,0.433,0.633,0.398,0.703,0.631,0.466,0.515,0.471,0.474,0.279,0.265,0.265,0.529,0.523,0.525
116,0.366,0.046,0.044,0.115,0.096,0.053,0.131,0.054,0.065,0.096,0.09,0.191,0.737,0.55,0.315,0.676,0.469,0.198,0.424,0.236,0.143,0.238,0.791,0.392,0.467,0.485,0.433,0.606,0.34,0.352,0.509,0.473,0.477,0.269,0.232,0.241,0.454,0.419,0.421
117,0.313,0.061,0.056,0.117,0.117,0.065,0.102,0.052,0.065,0.082,0.075,0.18,0.702,0.523,0.312,0.712,0.5,0.189,0.42,0.211,0.137,0.241,0.714,0.42,0.45,0.602,0.476,0.649,0.257,0.338,0.396,0.388,0.387,0.282,0.251,0.26,0.285,0.277,0.278
118,0.32,0.059,0.057,0.126,0.122,0.084,0.099,0.036,0.067,0.083,0.079,0.18,0.737,0.557,0.336,0.676,0.521,0.179,0.427,0.221,0.166,0.271,0.801,0.455,0.419,0.655,0.457,0.751,0.337,0.401,0.385,0.41,0.41,0.251,0.245,0.247,0.364,0.34,0.34
119,0.315,0.04,0.045,0.107,0.101,0.075,0.118,0.039,0.079,0.085,0.09,0.163,0.758,0.595,0.399,0.653,0.49,0.18,0.388,0.198,0.157,0.264,0.885,0.573,0.464,0.493,0.443,0.793,0.359,0.404,0.495,0.51,0.509,0.278,0.244,0.249,0.38,0.381,0.38
120,0.335,0.047,0.047,0.084,0.106,0.066,0.106,0.042,0.042,0.075,0.086,0.251,0.777,0.529,0.304,0.629,0.397,0.168,0.357,0.23,0.148,0.213,0.817,0.499,0.471,0.473,0.547,0.643,0.311,0.339,0.601,0.472,0.474,0.413,0.308,0.315,0.362,0.291,0.296
121,0.304,0.052,0.052,0.111,0.119,0.087,0.096,0.04,0.057,0.078,0.084,0.21,0.757,0.549,0.342,0.653,0.412,0.143,0.355,0.21,0.15,0.206,0.817,0.595,0.403,0.588,0.571,0.714,0.249,0.315,0.339,0.335,0.341,0.269,0.237,0.239,0.259,0.24,0.244
122,0.304,0.051,0.048,0.087,0.083,0.041,0.083,0.047,0.083,0.083,0.08,0.239,0.741,0.508,0.288,0.672,0.46,0.177,0.408,0.221,0.152,0.254,0.735,0.446,0.434,0.605,0.427,0.688,0.165,0.378,0.499,0.477,0.477,0.297,0.275,0.278,0.679,0.676,0.676
123,0.346,0.063,0.047,0.106,0.091,0.047,0.106,0.045,0.091,0.063,0.075,0.164,0.735,0.572,0.331,0.678,0.481,0.167,0.41,0.241,0.167,0.29,0.82,0.47,0.407,0.665,0.458,0.693,0.428,0.428,0.579,0.464,0.467,0.214,0.207,0.21,0.376,0.354,0.351
124,0.308,0.046,0.044,0.127,0.128,0.071,0.113,0.042,0.047,0.074,0.07,0.272,0.775,0.504,0.31,0.631,0.429,0.156,0.354,0.196,0.127,0.204,0.776,0.459,0.441,0.646,0.413,0.648,0.414,0.323,0.594,0.538,0.547,0.304,0.265,0.273,0.427,0.396,0.396
125,0.312,0.055,0.054,0.091,0.097,0.064,0.081,0.05,0.065,0.079,0.074,0.242,0.749,0.511,0.28,0.663,0.443,0.16,0.376,0.232,0.142,0.256,0.749,0.449,0.426,0.612,0.514,0.612,0.174,0.386,0.444,0.389,0.39,0.26,0.236,0.242,0.296,0.287,0.288
126,0.349,0.059,0.061,0.114,0.118,0.086,0.105,0.043,0.065,0.086,0.092,0.163,0.729,0.567,0.323,0.685,0.486,0.164,0.409,0.244,0.155,0.248,0.805,0.451,0.401,0.671,0.504,0.635,0.275,0.362,0.521,0.46,0.456,0.321,0.285,0.295,0.39,0.371,0.37
127,0.324,0.054,0.057,0.125,0.112,0.068,0.107,0.056,0.056,0.078,0.083,0.26,0.787,0.529,0.312,0.617,0.437,0.157,0.354,0.217,0.134,0.221,0.833,0.471,0.444,0.554,0.59,0.618,0.239,0.358,0.364,0.348,0.344,0.225,0.195,0.198,0.249,0.234,0.233
128,0.323,0.051,0.052,0.107,0.107,0.072,0.122,0.043,0.072,0.076,0.067,0.193,0.738,0.545,0.344,0.675,0.496,0.172,0.401,0.201,0.165,0.286,0.784,0.448,0.429,0.618,0.448,0.821,0.571,0.424,0.568,0.515,0.512,0.245,0.232,0.232,0.528,0.491,0.492
129,0.287,0.052,0.041,0.101,0.1,0.059,0.101,0.029,0.057,0.064,0.072,0.258,0.76,0.502,0.319,0.649,0.436,0.144,0.345,0.189,0.143,0.216,0.751,0.498,0.417,0.738,0.404,0.757,0.461,0.333,0.588,0.579,0.58,0.354,0.314,0.315,0.49,0.482,0.482
130,0.3,0.051,0.047,0.094,0.097,0.058,0.1,0.037,0.072,0.069,0.074,0.234,0.762,0.528,0.328,0.647,0.46,0.166,0.372,0.2,0.147,0.275,0.793,0.496,0.446,0.591,0.462,0.735,0.42,0.425,0.567,0.487,0.491,0.229,0.234,0.237,0.453,0.417,0.418
131,0.32,0.037,0.034,0.1,0.096,0.066,0.116,0.034,0.042,0.076,0.076,0.255,0.774,0.523,0.322,0.633,0.439,0.128,0.26,0.21,0.13,0.151,0.803,0.469,0.492,0.585,0.438,0.619,0.53,0.239,0.738,0.661,0.662,0.351,0.318,0.325,0.445,0.442,0.442
132,0.32,0.03,0.05,0.092,0.105,0.066,0.11,0.042,0.066,0.093,0.085,0.281,0.784,0.517,0.31,0.621,0.405,0.136,0.3,0.211,0.143,0.22,0.81,0.501,0.453,0.462,0.588,0.678,0.289,0.354,0.45,0.444,0.444,0.26,0.253,0.253,0.259,0.249,0.251
133,0.318,0.054,0.052,0.128,0.132,0.068,0.099,0.044,0.066,0.084,0.08,0.214,0.742,0.529,0.31,0.67,0.467,0.16,0.379,0.219,0.137,0.243,0.768,0.452,0.422,0.636,0.482,0.626,0.233,0.363,0.571,0.504,0.504,0.313,0.275,0.283,0.292,0.329,0.33
134,0.35,0.062,0.065,0.15,0.151,0.072,0.126,0.058,0.05,0.076,0.08,0.178,0.733,0.558,0.335,0.68,0.468,0.164,0.389,0.223,0.127,0.207,0.798,0.449,0.422,0.591,0.605,0.57,0.321,0.304,0.371,0.356,0.353,0.262,0.212,0.216,0.226,0.225,0.225
135,0.31,0.036,0.051,0.087,0.108,0.094,0.138,0.032,0.066,0.068,0.066,0.258,0.763,0.509,0.336,0.646,0.419,0.133,0.306,0.177,0.133,0.25,0.766,0.475,0.435,0.5,0.604,0.751,0.796,0.387,0.451,0.456,0.455,0.233,0.219,0.219,0.245,0.216,0.216
136,0.299,0.044,0.043,0.117,0.113,0.081,0.116,0.045,0.066,0.066,0.055,0.255,0.758,0.504,0.321,0.652,0.436,0.132,0.325,0.183,0.148,0.25,0.751,0.472,0.406,0.756,0.403,0.809,0.539,0.383,0.559,0.468,0.466,0.22,0.201,0.205,0.576,0.555,0.552
137,0.359,0.043,0.047,0.133,0.133,0.081,0.145,0.055,0.05,0.089,0.094,0.199,0.787,0.588,0.377,0.617,0.411,0.144,0.322,0.214,0.118,0.179,0.926,0.572,0.447,0.501,0.577,0.551,0.379,0.29,0.504,0.405,0.402,0.24,0.209,0.216,0.339,0.303,0.305
138,0.355,0.048,0.045,0.107,0.101,0.061,0.121,0.047,0.08,0.072,0.072,0.154,0.71,0.556,0.322,0.704,0.498,0.174,0.415,0.235,0.161,0.282,0.768,0.404,0.419,0.675,0.366,0.685,0.489,0.401,0.665,0.582,0.584,0.235,0.22,0.223,0.438,0.439,0.439
139,0.377,0.05,0.059,0.142,0.142,0.063,0.118,0.024,0.047,0.097,0.112,0.212,0.79,0.578,0.319,0.613,0.391,0.155,0.332,0.26,0.118,0.154,0.916,0.517,0.467,0.494,0.657,0.454,0.311,0.251,0.262,0.262,0.262,0.326,0.297,0.298,0.139,0.165,0.164
140,0.315,0.05,0.05,0.086,0.095,0.052,0.085,0.043,0.068,0.073,0.079,0.179,0.724,0.545,0.315,0.69,0.477,0.188,0.434,0.23,0.187,0.247,0.768,0.482,0.433,0.629,0.391,0.813,0.246,0.358,0.655,0.584,0.582,0.379,0.347,0.352,0.496,0.487,0.487
141,0.335,0.068,0.054,0.115,0.115,0.076,0.134,0.048,0.068,0.069,0.069,0.153,0.717,0.564,0.363,0.698,0.516,0.172,0.411,0.201,0.144,0.249,0.785,0.444,0.418,0.666,0.492,0.716,0.557,0.357,0.458,0.43,0.43,0.243,0.214,0.217,0.54,0.497,0.499
142,0.334,0.057,0.056,0.096,0.11,0.066,0.101,0.043,0.06,0.089,0.09,0.209,0.737,0.536,0.303,0.676,0.464,0.174,0.409,0.233,0.146,0.235,0.771,0.435,0.425,0.605,0.496,0.627,0.217,0.348,0.259,0.246,0.247,0.205,0.189,0.193,0.141,0.138,0.14
143,0.312,0.062,0.052,0.123,0.101,0.087,0.089,0.059,0.048,0.074,0.07,0.242,0.792,0.552,0.332,0.611,0.4,0.129,0.32,0.223,0.126,0.195,0.878,0.605,0.403,0.86,0.475,0.565,0.163,0.319,0.699,0.555,0.555,0.345,0.331,0.338,0.833,0.804,0.806
144,0.351,0.067,0.063,0.117,0.115,0.063,0.135,0.074,0.062,0.087,0.091,0.18,0.741,0.562,0.346,0.672,0.463,0.168,0.399,0.216,0.135,0.232,0.812,0.456,0.421,0.6,0.596,0.625,0.26,0.345,0.436,0.409,0.41,0.255,0.217,0.225,0.27,0.25,0.25
145,0.282,0.03,0.029,0.068,0.064,0.043,0.061,0.049,0.068,0.075,0.069,0.269,0.736,0.471,0.249,0.677,0.433,0.163,0.385,0.223,0.183,0.261,0.676,0.436,0.423,0.601,0.278,0.821,0.19,0.386,0.803,0.778,0.779,0.268,0.249,0.252,0.318,0.316,0.316
146,0.311,0.042,0.047,0.089,0.097,0.061,0.104,0.044,0.067,0.086,0.08,0.252,0.77,0.518,0.311,0.639,0.44,0.156,0.348,0.207,0.141,0.222,0.788,0.47,0.448,0.616,0.428,0.681,0.261,0.347,0.638,0.545,0.542,0.365,0.317,0.329,0.641,0.647,0.647
147,0.319,0.06,0.047,0.117,0.117,0.053,0.117,0.05,0.069,0.084,0.075,0.201,0.754,0.553,0.352,0.657,0.455,0.168,0.386,0.202,0.151,0.252,0.818,0.516,0.435,0.649,0.453,0.748,0.311,0.384,0.68,0.584,0.578,0.259,0.241,0.238,0.357,0.338,0.333
148,0.3,0.06,0.06,0.107,0.115,0.068,0.085,0.043,0.043,0.06,0.077,0.256,0.749,0.493,0.279,0.663,0.449,0.172,0.385,0.215,0.128,0.236,0.723,0.43,0.447,0.575,0.561,0.595,0.311,0.356,0.428,0.349,0.353,0.327,0.308,0.311,0.448,0.424,0.425
149,0.329,0.028,0.036,0.117,0.132,0.077,0.127,0.044,0.07,0.062,0.064,0.178,0.744,0.567,0.367,0.668,0.462,0.143,0.327,0.205,0.143,0.272,0.825,0.519,0.437,0.471,0.438,0.698,0.615,0.407,0.575,0.502,0.504,0.212,0.208,0.21,0.417,0.392,0.387
150,0.35,0.045,0.045,0.117,0.117,0.081,0.149,0.042,0.053,0.081,0.071,0.244,0.786,0.542,0.342,0.619,0.389,0.149,0.33,0.203,0.128,0.213,0.851,0.499,0.452,0.459,0.608,0.631,0.711,0.344,0.524,0.442,0.443,0.273,0.22,0.222,0.537,0.508,0.506
151,0.318,0.05,0.042,0.089,0.094,0.053,0.107,0.04,0.073,0.059,0.066,0.237,0.753,0.519,0.308,0.658,0.44,0.152,0.35,0.211,0.139,0.263,0.767,0.457,0.434,0.644,0.434,0.659,0.567,0.4,0.578,0.545,0.547,0.248,0.228,0.234,0.529,0.506,0.508
152,0.325,0.04,0.051,0.099,0.084,0.058,0.113,0.056,0.084,0.07,0.07,0.211,0.76,0.549,0.338,0.65,0.465,0.155,0.366,0.212,0.155,0.267,0.821,0.486,0.423,0.591,0.46,0.731,0.4,0.411,0.751,0.553,0.555,0.195,0.213,0.217,0.665,0.668,0.67
153,0.314,0.059,0.057,0.1,0.103,0.07,0.103,0.05,0.074,0.081,0.066,0.175,0.702,0.532,0.322,0.712,0.496,0.193,0.45,0.211,0.174,0.289,0.726,0.442,0.429,0.641,0.433,0.825,0.342,0.406,0.438,0.384,0.382,0.243,0.212,0.217,0.32,0.288,0.293
154,0.32,0.043,0.017,0.107,0.107,0.059,0.135,0.047,0.059,0.064,0.076,0.284,0.795,0.511,0.33,0.607,0.365,0.121,0.251,0.193,0.13,0.19,0.818,0.534,0.482,0.634,0.361,0.674,0.555,0.313,0.813,0.802,0.8,0.252,0.287,0.283,0.67,0.653,0.647
155,0.287,0.045,0.039,0.07,0.054,0.037,0.07,0.046,0.085,0.067,0.074,0.241,0.726,0.49,0.273,0.687,0.458,0.172,0.399,0.218,0.167,0.289,0.693,0.445,0.431,0.591,0.382,0.766,0.21,0.421,0.687,0.633,0.634,0.244,0.252,0.26,0.759,0.767,0.767
156,0.318,0.041,0.041,0.091,0.092,0.061,0.114,0.034,0.057,0.072,0.073,0.239,0.762,0.524,0.32,0.648,0.433,0.159,0.342,0.204,0.125,0.216,0.786,0.476,0.465,0.599,0.398,0.613,0.622,0.333,0.545,0.52,0.519,0.249,0.272,0.272,0.574,0.546,0.548
157,0.305,0.044,0.037,0.086,0.1,0.071,0.118,0.034,0.06,0.066,0.07,0.254,0.775,0.522,0.335,0.632,0.427,0.142,0.309,0.189,0.149,0.216,0.803,0.508,0.46,0.599,0.44,0.788,0.695,0.342,0.596,0.56,0.558,0.279,0.262,0.261,0.629,0.633,0.635
158,0.321,0.061,0.056,0.117,0.107,0.074,0.094,0.05,0.057,0.083,0.087,0.214,0.756,0.542,0.315,0.655,0.436,0.164,0.386,0.228,0.143,0.242,0.804,0.509,0.425,0.688,0.48,0.627,0.174,0.369,0.621,0.503,0.506,0.315,0.284,0.29,0.473,0.465,0.467
159,0.255,0.056,0.035,0.093,0.079,0.064,0.079,0.046,0.064,0.069,0.083,0.309,0.759,0.452,0.278,0.651,0.444,0.166,0.361,0.176,0.142,0.229,0.674,0.453,0.46,0.624,0.406,0.807,0.149,0.352,0.649,0.597,0.597,0.261,0.269,0.271,0.355,0.354,0.353
160,0.336,0.057,0.051,0.105,0.116,0.069,0.127,0.047,0.069,0.073,0.061,0.17,0.723,0.555,0.345,0.691,0.495,0.187,0.405,0.209,0.149,0.256,0.78,0.44,0.462,0.573,0.466,0.713,0.529,0.37,0.564,0.484,0.482,0.256,0.238,0.243,0.403,0.373,0.379
161,0.302,0.053,0.048,0.093,0.093,0.065,0.088,0.037,0.07,0.069,0.073,0.222,0.745,0.524,0.31,0.667,0.468,0.149,0.373,0.214,0.153,0.239,0.764,0.474,0.399,0.757,0.414,0.715,0.353,0.358,0.591,0.486,0.486,0.291,0.261,0.265,0.496,0.429,0.426
162,0.315,0.058,0.057,0.1,0.106,0.063,0.08,0.056,0.068,0.077,0.072,0.167,0.723,0.556,0.322,0.691,0.469,0.179,0.415,0.235,0.148,0.278,0.782,0.516,0.431,0.64,0.464,0.63,0.172,0.402,0.572,0.493,0.498,0.317,0.284,0.291,0.52,0.495,0.495
163,0.315,0.022,0.05,0.07,0.092,0.05,0.089,0.045,0.07,0.07,0.07,0.245,0.736,0.492,0.267,0.677,0.444,0.157,0.337,0.227,0.114,0.184,0.707,0.401,0.466,0.395,0.537,0.502,0.152,0.272,0.421,0.411,0.412,0.322,0.324,0.324,1.0,1.0,1.0
164,0.363,0.045,0.046,0.103,0.111,0.082,0.158,0.04,0.071,0.068,0.07,0.213,0.812,0.6,0.396,0.583,0.394,0.158,0.348,0.205,0.134,0.206,1.0,0.604,0.454,0.515,0.517,0.654,0.855,0.353,0.619,0.578,0.577,0.236,0.194,0.2,0.33,0.319,0.319
165,0.301,0.051,0.043,0.109,0.096,0.076,0.097,0.048,0.048,0.097,0.088,0.253,0.77,0.517,0.314,0.638,0.403,0.144,0.337,0.206,0.132,0.217,0.787,0.538,0.427,0.693,0.435,0.641,0.175,0.34,0.716,0.592,0.599,0.368,0.331,0.334,0.569,0.554,0.559
166,0.376,0.052,0.052,0.125,0.125,0.069,0.161,0.044,0.074,0.088,0.083,0.197,0.777,0.58,0.365,0.629,0.426,0.154,0.364,0.216,0.148,0.265,0.896,0.479,0.423,0.666,0.468,0.685,0.657,0.421,0.527,0.47,0.473,0.228,0.202,0.204,0.378,0.367,0.366
167,0.317,0.041,0.045,0.087,0.087,0.059,0.087,0.043,0.072,0.072,0.072,0.23,0.762,0.533,0.303,0.647,0.46,0.173,0.403,0.23,0.144,0.231,0.801,0.47,0.429,0.62,0.371,0.626,0.325,0.357,0.739,0.691,0.691,0.312,0.277,0.282,0.457,0.43,0.429
168,0.295,0.026,0.033,0.095,0.095,0.063,0.107,0.035,0.059,0.075,0.069,0.294,0.776,0.482,0.296,0.63,0.391,0.12,0.298,0.191,0.143,0.215,0.743,0.486,0.403,0.555,0.41,0.749,0.524,0.341,0.577,0.536,0.537,0.217,0.217,0.219,0.433,0.408,0.408
169,0.289,0.049,0.056,0.11,0.115,0.071,0.083,0.041,0.054,0.075,0.072,0.262,0.76,0.509,0.304,0.65,0.425,0.149,0.358,0.208,0.146,0.243,0.761,0.52,0.416,0.595,0.547,0.702,0.22,0.374,0.429,0.431,0.429,0.3,0.294,0.296,0.249,0.256,0.257
170,0.309,0.051,0.051,0.093,0.103,0.055,0.113,0.041,0.073,0.06,0.073,0.247,0.741,0.494,0.299,0.672,0.477,0.165,0.381,0.196,0.154,0.268,0.714,0.39,0.433,0.639,0.447,0.786,0.553,0.399,0.526,0.502,0.503,0.241,0.243,0.244,0.473,0.457,0.457
